_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded0e4934726e744d9e29b,13814,Buxar,Bihar,India,241.0,india/bihar/buxar,1,0,Sunny,36.3,97.4,17.8,11.1,9,1,2025-04-05 10:00,1743827400,0,0,29.81,1009,37.5,99.4,7.3,10,6,286,WNW,15.5,9.6,in
66ded0e7934726e744d9e869,13630,Nakhon Phanom,Nakhon Phanom,Thailand,114.0,thailand/nakhon-phanom/nakhon-phanom,2,11,Sunny,38.3,100.9,5.8,3.6,27,1,2025-04-05 11:30,1743827400,0,0,29.84,1011,37.3,99.2,7.5,10,6,169,S,5.0,3.1,th
66ded004934726e744d8492a,13696,Sasaram,Bihar,India,155.0,india/bihar/sasaram,3,0,Sunny,35.9,96.5,15.3,9.5,10,1,2025-04-05 09:45,1743826500,0,0,29.81,1010,37.1,98.8,5.2,10,6,280,W,13.3,8.3,in
670787be2e464133fcc0605a,VIR5759,Deo,Bihar,India,,india/bihar/deo,4,0,Sunny,35.6,96.1,15.3,9.5,10,1,2025-04-05 09:00,1743823800,0,0,29.81,1010,36.9,98.5,5.2,10,6,261,W,13.3,8.3,in
66ded09f934726e744d95b2c,1831,Phayao,Phayao,Thailand,77.0,thailand/phayao/phayao,5,31,Partly Cloudy,37.5,99.5,9.1,5.7,28,1,2025-04-05 11:30,1743827400,0,0,29.81,1010,36.8,98.2,6.2,10,6,192,SSW,7.9,4.9,th
66ded001934726e744d8435d,12442,Gaya,Bihar,India,150.66666666666666,india/bihar/gaya,6,1,Sunny,35.4,95.8,19.0,11.8,11,1,2025-04-05 09:45,1743826500,0,0,29.81,1010,36.8,98.2,5.3,10,6,261,W,16.6,10.3,in
670787ba2e464133fcc05a88,VIR1526,Baharampur,West Bengal,India,,india/west-bengal/baharampur,7,3,Sunny,36.1,97.0,15.3,9.5,24,1,2025-04-05 09:00,1743823800,0,0,29.8,1009,36.5,97.7,5.2,10,6,223,SW,13.3,8.3,in
66ded004934726e744d8492d,13801,Saharsa,Bihar,India,246.0,india/bihar/saharsa,8,0,Sunny,34.9,94.8,12.4,7.7,8,1,2025-04-05 10:00,1743827400,0,0,29.8,1009,36.4,97.4,7.1,10,6,290,WNW,10.8,6.7,in
66ded0a2934726e744d9611a,1825,Nakhon Sawan,Nakhon Sawan,Thailand,70.0,thailand/nakhon-sawan/nakhon-sawan,9,13,Sunny,40.0,103.9,19.5,12.1,39,1,2025-04-05 11:30,1743827400,0,0,29.82,1010,36.3,97.3,9.5,10,6,186,S,16.9,10.5,th
66ded0e6934726e744d9e58f,13626,Uthai Thani,Uthai Thani,Thailand,14.0,thailand/uthai-thani/uthai-thani,10,11,Sunny,39.7,103.5,18.2,11.3,39,1,2025-04-05 11:30,1743827400,0,0,29.83,1010,36.1,97.0,10.0,10,6,185,S,15.8,9.8,th
670787bf2e464133fcc06351,VIR10037,English Bazar,West Bengal,India,,india/west-bengal/english-bazar,11,0,Sunny,34.5,94.1,13.7,8.5,20,1,2025-04-05 09:00,1743823800,0,0,29.8,1009,36.0,96.9,5.3,10,6,272,W,11.9,7.4,in
66decfa5934726e744d7a177,11288,Talcher,Odisha,India,87.0,india/odisha/talcher,12,3,Sunny,36.0,96.8,6.6,4.1,26,1,2025-04-05 09:45,1743826500,0,0,29.87,1012,36.0,96.9,5.6,10,6,321,NW,5.8,3.6,in
