_id,uid,city,state,country,aqi,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded0e4934726e744d9e29b,13814,Buxar,Bihar,India,241.0,1,11,Sunny,43.7,110.7,15.8,9.8,3,1,2025-04-02 12:00,1743575400,0,0,29.67,1005,42.4,108.3,8.0,10,6,279,W,13.7,8.5,in
670787e12e464133fcc086b5,PLLODX000001,Fyzabad,Uttar Pradesh,India,,2,20,Sunny,42.7,108.9,22.0,13.6,3,1,2025-04-02 12:00,1743575400,0,0,29.68,1005,41.9,107.4,7.6,10,6,283,WNW,19.1,11.9,in
670787be2e464133fcc06070,VIR7658,Faizabad,Uttar Pradesh,India,,3,11,Sunny,42.4,108.3,20.2,12.5,4,1,2025-04-02 12:00,1743575400,0,0,29.69,1005,41.7,107.1,8.0,10,6,278,W,17.6,11.0,in
66ded0f1934726e744d9fcf9,14137,Begusarai,Bihar,India,262.0,4,9,Sunny,42.5,108.5,16.2,10.1,3,1,2025-04-02 12:00,1743575400,0,0,29.68,1005,41.7,107.1,8.0,10,6,297,WNW,14.0,8.7,in
670787c22e464133fcc06931,VIR14735,Mirzapur,Uttar Pradesh,India,,5,34,Sunny,42.4,108.3,10.4,6.5,4,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,41.6,106.9,7.5,10,6,325,NW,9.0,5.6,in
670787ba2e464133fcc05a89,VIR1533,Bahraich,Uttar Pradesh,India,,6,5,Sunny,42.0,107.6,22.3,13.9,3,1,2025-04-02 12:00,1743575400,0,0,29.68,1005,41.4,106.5,8.2,10,6,296,WNW,19.4,12.1,in
670787c12e464133fcc06625,VIR10423,Jaunpur,Uttar Pradesh,India,,7,38,Partly Cloudy,41.8,107.2,16.9,10.5,4,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,41.3,106.3,8.2,10,6,272,W,14.8,9.2,in
670787c12e464133fcc06650,VIR11981,Kulti,West Bengal,India,,8,4,Sunny,41.6,106.9,7.6,4.7,6,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,41.1,106.0,8.9,10,6,243,WSW,6.5,4.0,in
670787be2e464133fcc0606d,VIR7097,Fatehpur,Uttar Pradesh,India,,9,7,Sunny,41.4,106.5,11.5,7.2,4,1,2025-04-02 12:00,1743575400,0,0,29.71,1006,41.0,105.8,7.9,10,6,314,NW,10.1,6.3,in
670787bf2e464133fcc06360,VIR10381,Jamuria,West Bengal,India,,10,3,Sunny,41.3,106.3,8.3,5.1,8,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,40.9,105.6,8.8,10,6,226,SW,7.2,4.5,in
670787ba2e464133fcc05d4f,VIR1746,Bankura,West Bengal,India,,11,7,Sunny,41.1,106.0,10.1,6.3,11,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,40.8,105.4,8.3,10,6,223,SW,8.6,5.4,in
670787ba2e464133fcc05a88,VIR1526,Baharampur,West Bengal,India,,12,3,Sunny,40.9,105.6,16.9,10.5,15,1,2025-04-02 12:00,1743575400,0,0,29.69,1005,40.7,105.3,8.9,10,6,217,SW,14.8,9.2,in
670787bf2e464133fcc06351,VIR10037,English Bazar,West Bengal,India,,13,4,Sunny,40.7,105.3,13.0,8.1,12,1,2025-04-02 12:00,1743575400,0,0,29.68,1005,40.5,104.9,8.5,10,6,237,WSW,11.2,6.9,in
670787c22e464133fcc0691c,VIR13598,Mahadipur,West Bengal,India,,14,4,Sunny,40.7,105.3,13.0,8.1,12,1,2025-04-02 12:30,1743575400,0,0,29.68,1005,40.4,104.7,8.5,10,6,239,WSW,11.2,6.9,in
670788622e464133fcc1365d,PLLODA00030677,Banda,Uttar Pradesh,India,,15,8,Sunny,40.6,105.1,9.4,5.8,4,1,2025-04-02 12:00,1743575400,0,0,29.72,1007,40.4,104.7,5.8,10,6,170,S,8.3,5.1,in
670787c72e464133fcc06ef9,VIR18923,Rajmahal,West Bengal,India,,16,4,Sunny,40.7,105.3,13.0,8.1,12,1,2025-04-02 12:00,1743575400,0,0,29.68,1005,40.4,104.7,8.5,10,6,239,WSW,11.2,6.9,in
670787c22e464133fcc06946,VIR15660,Nabadwip,West Bengal,India,,17,2,Sunny,40.7,105.3,22.7,14.1,18,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,40.3,104.5,8.2,10,6,213,SSW,19.8,12.3,in
670787c72e464133fcc06eff,VIR19012,Raurkela,Odisha,India,,18,10,Sunny,40.3,104.5,6.1,3.8,15,1,2025-04-02 12:00,1743575400,0,0,29.72,1007,40.3,104.5,8.8,10,6,189,S,5.0,3.1,in
670787be2e464133fcc0606c,VIR6901,Etawah,Uttar Pradesh,India,,19,0,Sunny,40.3,104.5,8.3,5.1,3,1,2025-04-02 12:00,1743575400,0,0,29.72,1006,40.3,104.5,7.7,10,6,125,SE,7.2,4.5,in
66ded0e4934726e744d9e2a8,13736,Darbhanga,Bihar,India,192.0,20,25,Sunny,40.4,104.7,10.4,6.5,4,1,2025-04-02 12:00,1743575400,0,0,29.68,1005,40.2,104.4,7.8,10,6,186,S,9.0,5.6,in
670787c22e464133fcc0691e,VIR13604,Mahesana,Gujarat,India,,21,0,Sunny,40.3,104.5,8.3,5.1,4,1,2025-04-02 12:00,1743575400,0,0,29.74,1007,40.2,104.4,10.1,10,6,132,SE,7.2,4.5,in
670787ba2e464133fcc05d54,VIR1799,Barddhaman,West Bengal,India,,22,3,Sunny,40.3,104.5,19.1,11.9,17,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,40.2,104.4,8.0,10,6,215,SW,16.6,10.3,in
670787c12e464133fcc0664e,VIR11902,Krishnanagar,West Bengal,India,,23,2,Sunny,40.7,105.3,23.8,14.8,19,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,40.2,104.4,8.2,10,6,210,SSW,20.5,12.8,in
670787c72e464133fcc06f10,VIR21080,Shantipur,West Bengal,India,,24,2,Sunny,40.7,105.3,23.8,14.8,19,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,40.2,104.4,8.2,10,6,210,SSW,20.5,12.8,in
670787c72e464133fcc06f0f,VIR21047,Shahjahanpur,Uttar Pradesh,India,,25,0,Sunny,40.0,104.0,13.0,8.1,3,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,40.1,104.2,8.7,10,6,267,W,11.5,7.2,in
670787ba2e464133fcc05a77,VIR509,Allahabad,Uttar Pradesh,India,,26,34,Sunny,40.0,104.0,11.5,7.2,4,1,2025-04-02 12:00,1743575400,0,0,29.72,1006,40.0,104.0,7.7,10,6,283,WNW,10.1,6.3,in
670787ba2e464133fcc05d55,VIR1803,Barehra,Uttar Pradesh,India,,27,0,Sunny,39.8,103.6,21.6,13.4,3,1,2025-04-02 12:00,1743575400,0,0,29.72,1006,39.9,103.8,8.5,10,6,291,WNW,18.7,11.6,in
670787ba2e464133fcc05d78,VIR3326,Budaun,Uttar Pradesh,India,,28,0,Sunny,39.6,103.3,18.4,11.4,3,1,2025-04-02 12:00,1743575400,0,0,29.71,1006,39.8,103.6,8.4,10,6,286,WNW,16.2,10.1,in
670787c62e464133fcc06e88,VIR17887,Pilibhit,Uttar Pradesh,India,,29,0,Sunny,39.6,103.3,16.6,10.3,3,1,2025-04-02 12:00,1743575400,0,0,29.7,1006,39.7,103.5,8.8,10,6,264,W,14.4,8.9,in
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,30,5,Sunny,39.3,102.7,17.0,10.6,15,1,2025-04-02 12:00,1743575400,0,0,29.76,1008,39.6,103.3,8.3,10,6,191,SSW,14.8,9.2,in
66decfa5934726e744d7a177,11288,Talcher,Odisha,India,87.0,31,3,Sunny,39.7,103.5,7.1,4.4,21,1,2025-04-02 11:45,1743574500,0,0,29.81,1009,39.6,103.3,9.6,10,6,112,ESE,6.1,3.8,in
670787ce2e464133fcc07204,VIR23990,Umaria,Madhya Pradesh,India,,32,21,Partly Cloudy,39.4,102.9,8.3,5.1,6,1,2025-04-02 12:00,1743575400,0,0,29.73,1007,39.6,103.3,8.1,10,6,152,SSE,7.2,4.5,in
670787c22e464133fcc0692d,VIR14285,Medinipur,West Bengal,India,,33,1,Sunny,39.6,103.3,15.8,9.8,18,1,2025-04-02 12:00,1743575400,0,0,29.72,1006,39.6,103.3,8.7,10,6,206,SSW,14.0,8.7,in
670787c12e464133fcc0663b,VIR11270,Kharagpur,West Bengal,India,,34,1,Sunny,39.6,103.3,17.3,10.7,19,1,2025-04-02 12:00,1743575400,0,0,29.72,1007,39.6,103.3,8.8,10,6,201,SSW,14.8,9.2,in
66decf9a934726e744d78fba,6436,Geraldton,Western Australia,Australia,18.0,35,0,Sunny,39.0,102.3,17.4,10.8,14,1,2025-04-02 14:15,1743574500,0,0,29.8,1009,39.4,102.9,7.1,10,6,91,E,15.1,9.4,au
670787bf2e464133fcc06347,VIR9038,Hathras,Uttar Pradesh,India,,36,11,Partly Cloudy,39.1,102.4,18.4,11.4,3,1,2025-04-02 12:00,1743575400,0,0,29.73,1007,39.4,102.9,8.9,10,6,295,WNW,16.2,10.1,in
670787ba2e464133fcc05d66,VIR2422,Bhilai,Chhattisgarh,India,,37,9,Sunny,39.1,102.4,12.6,7.8,17,1,2025-04-02 12:00,1743575400,0,0,29.71,1006,39.4,102.9,7.3,10,6,251,WSW,10.8,6.7,in
670787c62e464133fcc06ea1,VIR18914,Raipur,Chhattisgarh,India,,38,3,Sunny,39.1,102.4,11.9,7.4,18,1,2025-04-02 12:00,1743575400,0,0,29.71,1006,39.4,102.9,7.2,10,6,255,WSW,10.4,6.5,in
670787ba2e464133fcc05a75,VIR502,Aligarh,Uttar Pradesh,India,,39,0,Sunny,38.9,102.0,18.0,11.2,3,1,2025-04-02 12:00,1743575400,0,0,29.72,1007,39.3,102.7,8.8,10,6,293,WNW,15.8,9.8,in
670787c62e464133fcc06e67,VIR16927,Orchha,Madhya Pradesh,India,,40,19,Partly Cloudy,39.0,102.2,11.2,6.9,4,1,2025-04-02 12:00,1743575400,0,0,29.73,1007,39.3,102.7,7.7,10,6,97,E,9.7,6.0,in
670787be2e464133fcc0606e,VIR7098,Fatehpur Sikri,Uttar Pradesh,India,,41,32,Overcast,38.7,101.7,9.0,5.6,4,1,2025-04-02 12:00,1743575400,0,0,29.74,1007,39.2,102.6,9.0,10,6,315,NW,7.9,4.9,in
670787c12e464133fcc06638,VIR11256,Khajuraho,Madhya Pradesh,India,,42,7,Sunny,38.7,101.7,7.9,4.9,5,1,2025-04-02 12:00,1743575400,0,0,29.73,1007,39.2,102.6,7.0,10,6,151,SSE,6.8,4.3,in
670787ba2e464133fcc05d62,VIR2418,Bharatpur,Rajasthan,India,,43,31,Overcast,38.7,101.7,9.0,5.6,4,1,2025-04-02 12:00,1743575400,0,0,29.74,1007,39.2,102.6,9.0,10,6,316,NW,7.9,4.9,in
670787c72e464133fcc06efc,VIR18951,Rampur,Uttar Pradesh,India,,44,0,Sunny,38.8,101.8,14.4,8.9,3,1,2025-04-02 12:00,1743575400,0,0,29.71,1006,39.2,102.6,8.7,10,6,300,WNW,12.6,7.8,in
670787c22e464133fcc0692b,VIR14126,Mathura,Uttar Pradesh,India,,45,33,Overcast,38.6,101.5,14.8,9.2,4,1,2025-04-02 12:00,1743575400,0,0,29.74,1007,39.1,102.4,9.0,10,6,301,WNW,13.0,8.1,in
