_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded089934726e744d931d6,12674,Al Hufuf,Ash Sharqiyah,Saudi Arabia,15.0,saudi-arabia/ash-sharqiyah/al-hufuf,1,0,Sunny,41.7,107.1,25.3,15.7,5,1,2025-04-05 14:30,1743852600,0,0.0,29.8,1009,41.2,106.2,6.2,10,6,175,S,22.0,13.6,sa
670787bf2e464133fcc06357,VIR10341,Jaisalmer,Rajasthan,India,,india/rajasthan/jaisalmer,2,0,Sunny,40.6,105.2,20.1,12.5,6,1,2025-04-05 17:00,1743852600,0,0.0,29.68,1005,40.5,104.9,0.8,10,6,286,WNW,16.9,10.5,in
670787c12e464133fcc0663e,VIR11283,Khedbrahma,Gujarat,India,,india/gujarat/khedbrahma,3,0,Sunny,40.5,104.8,10.6,6.6,8,1,2025-04-05 17:00,1743852600,0,0.0,29.69,1005,40.4,104.7,0.6,10,6,277,W,8.3,5.1,in
670787bf2e464133fcc06336,VIR8103,Godhra,Gujarat,India,,india/gujarat/godhra,4,0,Sunny,40.3,104.5,17.3,10.8,8,1,2025-04-05 17:00,1743852600,0,0.0,29.7,1006,40.3,104.5,0.6,10,6,336,NNW,14.0,8.7,in
66f39f668d1ca34b5384346b,12823,Vadodara,Gujarat,India,99.0,india/gujarat/vadodara,5,0,Sunny,40.4,104.6,20.4,12.7,9,1,2025-04-05 17:00,1743852600,0,0.0,29.69,1006,40.3,104.5,0.7,10,6,269,W,14.8,9.2,in
670787c22e464133fcc0691e,VIR13604,Mahesana,Gujarat,India,,india/gujarat/mahesana,6,0,Sunny,40.4,104.6,31.0,19.3,8,1,2025-04-05 17:00,1743852600,0,0.0,29.71,1006,40.3,104.5,0.7,10,6,286,WNW,25.6,15.9,in
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,india/gujarat/nandod,7,0,Sunny,40.3,104.5,13.7,8.5,9,1,2025-04-05 17:00,1743852600,0,0.0,29.71,1006,40.3,104.5,0.6,10,6,313,NW,11.9,7.4,in
66decf7a934726e744d751e7,12880,N Djamena,N Djamena,Chad,194.5,chad/n-djamena/n-djamena,8,0,Overcast,40.2,104.4,28.6,17.8,6,1,2025-04-05 12:15,1743851700,0,0.0,29.77,1008,40.2,104.4,11.4,4,2,35,NE,24.8,15.4,td
66decf80934726e744d75dc6,3774,Abu Dhabi,Abu Zaby,United Arab Emirates,100.16666666666667,united-arab-emirates/abu-zaby/abu-dhabi,9,0,Sunny,40.1,104.1,32.0,19.9,6,1,2025-04-05 15:15,1743851700,0,0.0,29.8,1009,40.1,104.2,5.5,10,6,174,S,20.5,12.8,ae
670787be2e464133fcc0605f,VIR5834,Dholka,Gujarat,India,,india/gujarat/dholka,10,0,Overcast,40.1,104.1,24.4,15.2,10,1,2025-04-05 17:00,1743852600,0,0.0,29.74,1007,40.1,104.2,0.7,5,3,284,WNW,20.2,12.5,in
670787c72e464133fcc06f17,VIR21364,Sihor,Gujarat,India,,india/gujarat/sihor,11,0,Sunny,40.1,104.1,18.9,11.7,8,1,2025-04-05 17:00,1743852600,0,0.0,29.73,1007,40.1,104.2,0.8,10,6,320,NW,15.8,9.8,in
66decfd6934726e744d7f0e1,12433,Jodhpur,Rajasthan,India,130.0,india/rajasthan/jodhpur,12,0,Sunny,40.1,104.2,19.9,12.3,6,1,2025-04-05 16:45,1743851700,0,0.0,29.7,1006,40.1,104.3,2.1,10,6,268,W,17.3,10.7,in
66decfb2934726e744d7ad20,13742,Bilaspur,Chhattisgarh,India,92.0,india/chhattisgarh/bilaspur,13,0,Sunny,40.0,103.9,14.9,9.3,8,1,2025-04-05 16:45,1743851700,0,0.0,29.63,1003,40.0,104.1,1.1,10,6,224,SW,13.0,8.1,in
670787bf2e464133fcc0635a,VIR10354,Jalor,Rajasthan,India,,india/rajasthan/jalor,14,0,Sunny,39.9,103.8,14.2,8.8,6,1,2025-04-05 17:00,1743852600,0,0.0,29.7,1006,40.0,104.0,0.7,10,6,281,WNW,11.5,7.2,in
66decfd3934726e744d7eb13,8192,Ahmedabad,Gujarat,India,133.55555555555554,india/gujarat/ahmedabad,15,0,Overcast,39.9,103.8,24.4,15.2,10,1,2025-04-05 16:45,1743851700,0,0.0,29.74,1007,40.0,104.0,2.2,5,3,273,W,21.2,13.2,in
66decf95934726e744d786ff,11843,Ankleshwar,Gujarat,India,162.0,india/gujarat/ankleshwar,16,0,Sunny,39.9,103.9,23.2,14.4,10,1,2025-04-05 16:45,1743851700,0,0.0,29.73,1007,40.0,104.0,2.2,10,6,294,WNW,20.2,12.5,in
66decf98934726e744d78cc1,11854,Gandhinagar,Gujarat,India,109.0,india/gujarat/gandhinagar,17,0,Overcast,39.9,103.8,22.0,13.6,10,1,2025-04-05 16:45,1743851700,0,0.0,29.74,1007,40.0,104.0,2.2,5,3,288,WNW,19.1,11.9,in
66decf94934726e744d78400,11289,Pali,Rajasthan,India,137.0,india/rajasthan/pali,18,0,Sunny,39.7,103.5,20.3,12.6,7,1,2025-04-05 16:45,1743851700,0,0.0,29.71,1006,39.9,103.8,2.1,10,6,298,WNW,17.6,11.0,in
66decfa0934726e744d79b6f,13690,Varanasi,Uttar Pradesh,India,89.25,india/uttar-pradesh/varanasi,19,0,Sunny,39.8,103.7,24.4,15.2,7,1,2025-04-05 16:45,1743851700,0,0.0,29.61,1003,39.9,103.9,0.9,10,6,292,WNW,21.2,13.2,in
66decf9d934726e744d795ba,13743,Bihar Sharif,Bihar,India,166.0,india/bihar/bihar-sharif,20,0,Sunny,39.6,103.3,26.6,16.5,5,1,2025-04-05 16:45,1743851700,0,0.0,29.6,1003,39.8,103.6,0.7,10,6,296,WNW,23.0,14.3,in
670787c22e464133fcc0692f,VIR14301,Meghraj,Gujarat,India,,india/gujarat/meghraj,21,0,Sunny,39.6,103.3,17.0,10.6,8,1,2025-04-05 17:00,1743852600,0,0.0,29.7,1006,39.8,103.6,0.6,10,6,245,WSW,14.8,9.2,in
66ded002934726e744d84668,13878,Bisikala,Bihar,India,155.0,india/bihar/bisikala,22,0,Sunny,39.7,103.4,24.0,14.9,6,1,2025-04-05 16:45,1743851700,0,0.0,29.6,1003,39.8,103.7,0.8,10,6,292,WNW,20.9,13.0,in
670787bf2e464133fcc06359,VIR10352,Jalgaon,Maharashtra,India,,india/maharashtra/jalgaon,23,0,Sunny,39.4,102.9,16.5,10.2,8,1,2025-04-05 17:00,1743852600,0,0.0,29.69,1006,39.7,103.4,0.5,10,6,318,NW,14.0,8.7,in
66ded002934726e744d84659,8674,Patna,Bihar,India,171.16666666666666,india/bihar/patna,24,0,Sunny,39.5,103.1,27.2,16.9,5,1,2025-04-05 16:45,1743851700,0,0.0,29.6,1002,39.7,103.5,0.7,10,6,299,WNW,23.4,14.5,in
670787c12e464133fcc06639,VIR11260,Khambhat,Gujarat,India,,india/gujarat/khambhat,25,0,Sunny,39.5,103.1,21.4,13.3,9,1,2025-04-05 17:00,1743852600,0,0.0,29.72,1006,39.7,103.5,0.7,10,6,281,WNW,17.3,10.7,in
66decfb6934726e744d7b32c,9147,Chandrapur,Maharashtra,India,121.0,india/maharashtra/chandrapur,26,3,Sunny,39.5,103.1,14.9,9.3,12,1,2025-04-05 16:45,1743851700,0,0.0,29.67,1005,39.7,103.5,1.3,10,6,312,NW,13.0,8.1,in
66decfb2934726e744d7ad1d,13813,Chapra,Bihar,India,157.0,india/bihar/chapra,27,0,Sunny,39.3,102.8,27.8,17.2,5,1,2025-04-05 16:45,1743851700,0,0.0,29.6,1002,39.6,103.3,0.8,10,6,299,WNW,23.4,14.5,in
66decfb3934726e744d7b01a,13699,Prayagraj,Uttar Pradesh,India,91.33333333333333,india/uttar-pradesh/prayagraj,28,0,Sunny,39.3,102.8,22.8,14.2,6,1,2025-04-05 16:45,1743851700,0,0.0,29.61,1003,39.6,103.3,1.0,10,6,283,WNW,19.8,12.3,in
66decfb3934726e744d7b028,13875,Durg,Chhattisgarh,India,85.0,india/chhattisgarh/durg,29,0,Sunny,39.3,102.7,14.1,8.7,9,1,2025-04-05 16:45,1743851700,0,0.0,29.66,1004,39.6,103.2,1.1,10,6,268,W,12.2,7.6,in
66decf9d934726e744d795a8,11271,Asansol,West Bengal,India,203.0,india/west-bengal/asansol,30,0,Sunny,39.3,102.8,15.0,9.3,8,1,2025-04-05 16:45,1743851700,0,0.0,29.62,1003,39.6,103.3,0.6,10,6,291,WNW,13.0,8.1,in
66ded026934726e744d88a1e,12818,Hajipur Industrial Area,Bihar,India,168.0,india/bihar/hajipur-industrial-area,31,0,Sunny,39.3,102.8,29.0,18.0,5,1,2025-04-05 16:45,1743851700,0,0.0,29.6,1002,39.6,103.3,0.7,10,6,301,WNW,24.8,15.4,in
