_id,uid,city,state,country,aqi,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66decf95934726e744d786ff,11843,Ankleshwar,Gujarat,India,162.0,1,21,Sunny,41.8,107.2,20.3,12.6,7,1,2025-04-01 15:45,1743502500,0,0,29.65,1004,41.2,106.2,4.0,10,6,295,WNW,17.6,11.0,in
66decfa5934726e744d7a177,11288,Cuttack,Odisha,India,87.0,2,2,Sunny,41.6,106.9,5.0,3.1,12,1,2025-04-01 15:45,1743502500,0,0,29.66,1004,41.1,106.0,2.5,10,6,2,N,4.3,2.7,in
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,3,46,Partly Cloudy,41.2,106.2,17.4,10.8,8,1,2025-04-01 16:00,1743503400,0,0,29.64,1004,40.9,105.6,1.9,10,6,285,WNW,15.1,9.4,in
66decfb6934726e744d7b32c,9147,Chandrapur,Maharashtra,India,143.0,4,5,Sunny,40.8,105.4,12.9,8.0,15,1,2025-04-01 15:45,1743502500,0,0,29.64,1004,40.6,105.0,3.1,10,6,134,SE,11.2,6.9,in
66f39f668d1ca34b5384346b,12823,Vadodara,Gujarat,India,99.0,5,3,Sunny,40.8,105.4,14.0,8.7,5,1,2025-04-01 16:00,1743503400,0,0,29.64,1004,40.6,105.1,1.5,10,6,292,WNW,11.2,6.9,in
66decfb2934726e744d7ad20,13742,Bilaspur,Chhattisgarh,India,92.0,6,0,Sunny,40.7,105.2,7.1,4.4,5,1,2025-04-01 15:45,1743502500,0,0,29.66,1004,40.5,104.9,2.6,10,6,224,SW,6.1,3.8,in
670787bf2e464133fcc06336,VIR8103,Godhra,Gujarat,India,,7,4,Sunny,40.3,104.5,12.4,7.7,5,1,2025-04-01 16:00,1743503400,0,0,29.65,1004,40.3,104.5,1.9,10,6,323,NW,10.8,6.7,in
670787c12e464133fcc06639,VIR11260,Khambhat,Gujarat,India,,8,19,Sunny,40.3,104.5,26.9,16.7,9,1,2025-04-01 16:00,1743503400,0,0,29.65,1004,40.2,104.4,1.8,10,6,276,W,23.4,14.5,in
670787c22e464133fcc06922,VIR13754,Mancheral,Telangana,India,,9,14,Sunny,40.2,104.3,6.6,4.1,19,1,2025-04-01 16:00,1743503400,0,0,29.64,1004,40.2,104.3,1.0,10,6,225,SW,5.8,3.6,in
670787ba2e464133fcc05d7a,VIR3427,Burhanpur,Madhya Pradesh,India,,10,23,Sunny,39.9,103.7,4.6,2.8,13,1,2025-04-01 16:00,1743503400,0,0,29.63,1004,40.0,103.9,1.1,10,6,90,E,4.0,2.5,in
670787c22e464133fcc0691e,VIR13604,Mahesana,Gujarat,India,,11,33,Partly Cloudy,40.0,103.9,20.3,12.6,4,1,2025-04-01 16:00,1743503400,0,0,29.67,1005,40.0,104.1,2.4,10,6,298,WNW,17.6,11.0,in
66decfb3934726e744d7b028,13875,Durg,Chhattisgarh,India,85.0,12,1,Sunny,39.8,103.6,13.7,8.5,8,1,2025-04-01 15:45,1743502500,0,0,29.66,1004,39.9,103.8,2.7,10,6,356,N,11.9,7.4,in
670787ba2e464133fcc05d66,VIR2422,Bhilai,Chhattisgarh,India,,13,0,Sunny,39.5,103.0,15.7,9.8,9,1,2025-04-01 16:00,1743503400,0,0,29.65,1004,39.7,103.5,1.0,10,6,8,N,13.7,8.5,in
670787c62e464133fcc06ea1,VIR18914,Raipur,Chhattisgarh,India,,14,0,Sunny,39.4,102.9,14.5,9.0,8,1,2025-04-01 16:00,1743503400,0,0,29.65,1004,39.6,103.4,1.0,10,6,10,N,12.6,7.8,in
670787ba2e464133fcc05d6f,VIR2433,Bhusawal,Maharashtra,India,,15,50,Partly Cloudy,39.4,102.9,17.4,10.8,15,1,2025-04-01 16:00,1743503400,0,0,29.63,1003,39.6,103.3,1.2,10,6,217,SW,15.1,9.4,in
670787c22e464133fcc06929,VIR13795,Manuguru,Telangana,India,,16,9,Sunny,39.4,102.8,7.9,4.9,17,1,2025-04-01 16:00,1743503400,0,0,29.66,1004,39.6,103.3,1.2,10,6,124,SE,6.8,4.3,in
670787c62e464133fcc06e73,VIR17333,Palwancha,Telangana,India,,17,9,Sunny,39.1,102.3,15.3,9.5,17,1,2025-04-01 16:00,1743503400,0,0,29.66,1004,39.4,103.0,1.2,10,6,122,ESE,13.3,8.3,in
670787c62e464133fcc06e60,VIR16023,Kondapalle,Telangana,India,,18,10,Sunny,39.0,102.1,17.8,11.1,17,1,2025-04-01 16:00,1743503400,0,0,29.66,1004,39.4,102.8,1.3,10,6,130,SE,15.5,9.6,in
670787c72e464133fcc06eff,VIR19012,Raurkela,Odisha,India,,19,8,Sunny,39.0,102.2,9.9,6.2,6,1,2025-04-01 16:00,1743503400,0,0,29.66,1004,39.4,102.9,0.8,10,6,47,NE,8.6,5.4,in
670787c12e464133fcc0663a,VIR11263,Khammam,Telangana,India,,20,10,Sunny,39.0,102.2,17.4,10.8,17,1,2025-04-01 16:00,1743503400,0,0,29.66,1004,39.4,102.9,1.3,10,6,129,SE,15.1,9.4,in
670787c72e464133fcc06efb,VIR18943,Ramgundam,Telangana,India,,21,14,Sunny,39.0,102.2,14.9,9.3,19,1,2025-04-01 16:00,1743503400,0,0,29.65,1004,39.4,102.9,1.2,10,6,135,SE,13.0,8.1,in
66ded0ec934726e744d9f150,12667,Al Qatif,Ash Sharqiyah,Saudi Arabia,23.0,22,0,Sunny,44.2,111.6,15.6,9.7,8,1,2025-04-01 13:30,1743503400,0,0,29.85,1011,39.4,102.9,8.3,10,6,103,ESE,8.3,5.1,sa
670787c12e464133fcc0664c,VIR11810,Kottagudem,Telangana,India,,23,9,Sunny,39.1,102.3,15.3,9.5,17,1,2025-04-01 16:00,1743503400,0,0,29.66,1004,39.4,103.0,1.2,10,6,122,ESE,13.3,8.3,in
66decf9c934726e744d7929a,13809,Bhagalpur,Bihar,India,189.0,24,2,Sunny,39.0,102.2,17.0,10.6,3,1,2025-04-01 15:45,1743502500,0,0,29.66,1004,39.4,102.9,2.3,10,6,280,W,14.8,9.2,in
670787c12e464133fcc0664b,VIR11802,Kothapet,Telangana,India,,25,14,Sunny,39.0,102.2,14.9,9.3,19,1,2025-04-01 16:00,1743503400,0,0,29.65,1004,39.4,102.9,1.2,10,6,135,SE,13.0,8.1,in
670787ba2e464133fcc05a6c,VIR151,Adilabad,Telangana,India,,26,7,Sunny,38.8,101.9,8.7,5.4,17,1,2025-04-01 16:00,1743503400,0,0,29.63,1003,39.3,102.7,1.2,10,6,143,SE,7.6,4.7,in
670787c72e464133fcc06f1c,VIR21458,Sirsilla,Telangana,India,,27,9,Sunny,38.8,101.8,18.2,11.3,18,1,2025-04-01 16:00,1743503400,0,0,29.64,1004,39.2,102.6,1.3,10,6,118,ESE,15.8,9.8,in
670787c12e464133fcc06649,VIR11738,Koratla,Telangana,India,,28,9,Sunny,38.8,101.8,18.2,11.3,18,1,2025-04-01 16:00,1743503400,0,0,29.64,1004,39.2,102.6,1.3,10,6,118,ESE,15.8,9.8,in
66decfa0934726e744d79b6f,13690,Varanasi,Uttar Pradesh,India,89.25,29,0,Sunny,38.7,101.6,19.0,11.8,4,1,2025-04-01 15:45,1743502500,0,0,29.67,1005,39.2,102.5,2.9,10,6,286,WNW,16.6,10.3,in
670787c22e464133fcc06923,VIR13770,Mandamari,Telangana,India,,30,15,Sunny,38.7,101.7,17.0,10.6,19,1,2025-04-01 16:00,1743503400,0,0,29.65,1004,39.2,102.5,1.2,10,6,130,SE,14.8,9.2,in
