_id,uid,city,state,country,aqi,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded08a934726e744d934c3,12881,Khartoum,Khartoum,Sudan,111.5,1,0,Sunny,43.6,110.6,10.8,6.7,8,1,2025-04-01 15:30,1743514200,0.0,0.0,29.57,1001,42.4,108.4,4.8,10,6,99,E,3.6,2.2,sd
670788092e464133fcc0ace6,-339925,Matam,Matam,Senegal,,2,0,Sunny,40.4,104.6,13.7,8.5,26,1,2025-04-01 13:30,1743514200,0.0,0.0,29.8,1009,40.3,104.5,10.4,10,6,110,ESE,11.9,7.4,sn
670787ef2e464133fcc09262,-239440,Nouna,Boucle du Mouhoun,Burkina Faso,,3,0,Sunny,39.3,102.7,14.9,9.3,4,1,2025-04-01 13:30,1743514200,0.0,0.0,29.7,1006,39.5,103.2,11.6,10,6,44,NE,13.0,8.1,bf
670788602e464133fcc131b5,-351016,Birnin Kebbi,Kebbi,Nigeria,,4,0,Sunny,38.7,101.6,10.8,6.7,5,1,2025-04-01 14:30,1743514200,0.0,0.0,29.67,1005,39.2,102.5,10.5,10,6,280,W,3.6,2.2,ng
66ded089934726e744d931d6,12674,Al Hufuf,Ash Sharqiyah,Saudi Arabia,15.0,5,0,Sunny,38.6,101.5,7.9,4.9,8,1,2025-04-01 16:30,1743514200,0.0,0.0,29.85,1011,39.1,102.4,1.4,10,6,73,ENE,6.5,4.0,sa
66ded087934726e744d92ee2,12640,Bamako,Bamako,Mali,97.0,6,0,Sunny,38.6,101.5,21.1,13.1,8,1,2025-04-01 13:30,1743514200,0.0,0.0,29.83,1010,39.1,102.4,12.5,10,6,56,ENE,18.4,11.4,ml
670787ea2e464133fcc08f9b,-214312,Maiduguri,Borno,Nigeria,,7,0,Sunny,37.6,99.7,17.8,11.1,8,1,2025-04-01 14:30,1743514200,0.0,0.0,29.65,1004,38.4,101.1,7.0,10,6,27,NNE,15.5,9.6,ng
670788602e464133fcc131a0,-37039,Ziguinchor,Ziguinchor,Senegal,,8,0,Sunny,37.6,99.7,16.6,10.3,33,1,2025-04-01 13:30,1743514200,0.0,0.0,29.77,1008,38.4,101.1,10.4,10,6,67,ENE,14.4,8.9,sn
670787f32e464133fcc0955c,-340786,Kaolack,Kaolack,Senegal,,9,0,Sunny,37.2,99.0,26.1,16.2,20,1,2025-04-01 13:30,1743514200,0.0,0.0,29.83,1010,38.1,100.6,10.4,10,6,55,NE,22.7,14.1,sn
66decf7a934726e744d751e7,12880,N Djamena,N Djamena,Chad,194.5,10,0,Overcast,37.2,99.0,19.5,12.1,9,1,2025-04-01 14:15,1743513300,0.0,0.0,29.74,1007,38.1,100.6,6.6,3,1,343,NNW,16.9,10.5,td
66decf7b934726e744d754dc,13844,Ouagadougou,Centre,Burkina Faso,53.5,11,0,Sunny,37.1,98.7,14.5,9.0,6,1,2025-04-01 13:15,1743513300,0.0,0.0,29.83,1010,38.0,100.4,11.6,8,4,52,NE,12.6,7.8,bf
670787ef2e464133fcc09260,-215293,Kano,Kano,Nigeria,,12,0,Sunny,36.6,97.9,9.5,5.9,14,1,2025-04-01 14:30,1743514200,0.0,0.0,29.67,1005,37.7,99.8,9.6,10,6,327,NNW,8.3,5.1,ng
670787ea2e464133fcc08f9c,-351010,Ilorin,Kwara,Nigeria,,13,26,Partly Cloudy,38.1,100.6,11.2,7.0,25,1,2025-04-01 14:30,1743514200,0.0,0.0,29.69,1005,37.7,99.9,10.9,10,6,248,WSW,9.7,6.0,ng
66decf7e934726e744d75a75,3769,Al Ayn,Abu Zaby,United Arab Emirates,95.2,14,0,Sunny,36.2,97.2,26.9,16.7,7,1,2025-04-01 17:15,1743513300,0.0,0.0,29.83,1010,37.4,99.3,0.8,10,6,320,NW,23.0,14.3,ae
66ded087934726e744d92f01,12668,Buraydah,Al Qasim,Saudi Arabia,20.6,15,0,Sunny,36.1,97.0,18.6,11.6,15,1,2025-04-01 16:30,1743514200,0.0,0.0,29.85,1011,37.3,99.1,2.2,10,6,225,SW,16.2,10.1,sa
66decf7b934726e744d754c9,11646,Ramhormoz,Khuzestan,Iran,108.0,16,75,Partly cloudy,36.1,97.0,7.1,4.4,15,1,2025-04-01 16:45,1743513300,0.0,0.0,29.85,1011,37.3,99.1,1.2,10,6,342,NNW,6.1,3.8,ir
66decf78934726e744d74ef3,11255,Bandar E Mahshahr,Khuzestan,Iran,111.2,17,75,Partly cloudy,36.1,97.0,7.1,4.4,15,1,2025-04-01 16:45,1743513300,0.0,0.0,29.85,1011,37.3,99.1,1.3,10,6,103,ESE,5.8,3.6,ir
66decf94934726e744d783fb,8729,Solapur,Maharashtra,India,85.0,18,5,Sunny,36.1,96.9,15.7,9.8,17,0,2025-04-01 18:45,1743513300,0.0,0.0,29.66,1004,37.3,99.1,0.0,10,6,126,SE,12.2,7.6,in
66ded0ea934726e744d9ee48,12669,Unayzah,Al Qasim,Saudi Arabia,25.0,19,0,Sunny,36.1,97.0,19.9,12.3,15,1,2025-04-01 16:30,1743514200,0.0,0.0,29.85,1011,37.3,99.1,2.2,10,6,232,SW,17.3,10.7,sa
66ded087934726e744d92efc,11619,Riyadh,Ar Riyad,Saudi Arabia,35.2,20,50,Partly cloudy,35.8,96.5,19.0,11.8,8,1,2025-04-01 16:30,1743514200,0.0,0.0,29.91,1013,37.1,98.8,1.9,10,6,137,SE,16.6,10.3,sa
670787e12e464133fcc0869b,PLLODA000068,Diffa,Diffa,Niger,,21,0,Sunny,35.8,96.5,23.2,14.4,8,1,2025-04-01 14:30,1743514200,0.0,0.0,29.67,1005,37.1,98.8,7.1,10,6,29,NNE,20.2,12.5,ne
66ded0a6934726e744d969d3,11463,Ad Diriyah,Ar Riyad,Saudi Arabia,35.0,22,50,Partly cloudy,35.8,96.5,16.6,10.3,8,1,2025-04-01 16:30,1743514200,0.0,0.0,29.91,1013,37.1,98.8,1.9,10,6,144,SE,14.4,8.9,sa
670787f32e464133fcc09584,-131179,Lodwar,Turkana,Kenya,,23,4,Sunny,37.0,98.5,17.4,10.8,25,1,2025-04-01 16:30,1743514200,0.0,0.0,29.6,1002,37.0,98.5,4.3,10,6,174,S,15.1,9.4,ke
66ded089934726e744d931e1,12671,Makkah Al Mukarramah,Makkah Province,Saudi Arabia,29.0,24,2,Sunny,36.4,97.4,28.6,17.8,22,1,2025-04-01 16:30,1743514200,0.0,0.0,29.72,1006,37.0,98.7,3.1,10,6,216,SW,24.8,15.4,sa
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,25,17,Clear,35.5,95.9,24.9,15.5,11,0,2025-04-01 19:00,1743514200,0.0,0.0,29.7,1006,36.8,98.3,0.0,10,6,266,W,16.6,10.3,in
66f39f668d1ca34b5384346b,12823,Vadodara,Gujarat,India,99.0,26,7,Clear,35.4,95.7,24.4,15.1,8,0,2025-04-01 19:00,1743514200,0.0,0.0,29.69,1006,36.8,98.2,0.0,10,6,273,W,14.4,8.9,in
66decfb6934726e744d7b32c,9147,Chandrapur,Maharashtra,India,121.0,27,7,Clear,35.8,96.5,11.7,7.2,22,0,2025-04-01 18:45,1743513300,0.0,0.0,29.66,1004,36.8,98.2,0.0,10,6,165,SSE,7.2,4.5,in
66decf95934726e744d786ff,11843,Ankleshwar,Gujarat,India,162.0,28,44,Partly Cloudy,35.3,95.6,21.5,13.4,8,0,2025-04-01 18:45,1743513300,0.0,0.0,29.68,1005,36.7,98.1,0.0,10,6,273,W,13.7,8.5,in
66decfb3934726e744d7b028,13875,Durg,Chhattisgarh,India,85.0,29,3,Clear,35.3,95.5,23.6,14.7,10,0,2025-04-01 18:45,1743513300,0.0,0.0,29.66,1005,36.6,98.0,0.0,10,6,48,NE,13.3,8.3,in
66decfd6934726e744d7f0f7,11298,Kalaburagi,Karnataka,India,45.0,30,8,Sunny,35.1,95.2,18.5,11.5,20,0,2025-04-01 18:45,1743513300,0.0,0.0,29.67,1005,36.5,97.8,0.0,10,6,117,ESE,14.4,8.9,in
66decf98934726e744d78cc1,11854,Gandhinagar,Gujarat,India,109.0,31,0,Overcast,34.9,94.9,29.9,18.6,11,0,2025-04-01 18:45,1743513300,0.0,0.0,29.68,1005,36.4,97.5,0.0,5,3,304,NW,16.6,10.3,in
66decfd3934726e744d7eb13,8192,Ahmedabad,Gujarat,India,133.55555555555554,32,0,Overcast,34.9,94.9,31.3,19.5,11,0,2025-04-01 18:45,1743513300,0.0,0.0,29.68,1005,36.4,97.5,0.0,5,3,289,WNW,19.1,11.9,in
66decf7e934726e744d75aa1,12770,Iranshahr,Sistan Va Baluchestan,Iran,32.0,33,0,Sunny,34.8,94.6,11.6,7.2,10,1,2025-04-01 16:45,1743513300,0.0,0.0,29.85,1011,36.3,97.3,0.5,10,6,278,W,10.1,6.3,ir
670787c22e464133fcc06925,VIR13781,Mandsaur,Madhya Pradesh,India,,34,6,Sunny,34.4,94.0,5.4,3.4,5,1,2025-04-01 19:00,1743514200,0.0,0.0,29.78,1009,36.0,96.8,9.4,10,6,174,S,4.7,2.9,in
670787be2e464133fcc0605f,VIR5834,Dholka,Gujarat,India,,35,0,Overcast,34.4,94.0,32.5,20.2,11,0,2025-04-01 19:00,1743514200,0.0,0.0,29.68,1005,36.0,96.8,0.0,5,3,292,WNW,15.5,9.6,in
670787bf2e464133fcc06339,VIR8613,Gulbarga,Karnataka,India,,36,10,Clear,34.3,93.8,23.9,14.8,20,0,2025-04-01 19:00,1743514200,0.0,0.0,29.71,1006,35.9,96.7,0.0,10,6,116,ESE,18.4,11.4,in
670787c12e464133fcc06639,VIR11260,Khambhat,Gujarat,India,,37,31,Partly Cloudy,34.1,93.4,23.2,14.4,9,0,2025-04-01 19:00,1743514200,0.0,0.0,29.7,1006,35.7,96.3,0.0,10,6,257,WSW,12.6,7.8,in
66decf95934726e744d786df,12827,Vijayapura,Karnataka,India,73.0,38,6,Sunny,34.0,93.1,32.6,20.3,19,0,2025-04-01 18:45,1743513300,0.0,0.0,29.68,1005,35.6,96.1,0.0,10,6,115,ESE,26.3,16.3,in
66decf94934726e744d783fc,12810,Bagalkote,Karnataka,India,72.0,39,6,Sunny,33.9,92.9,35.5,22.0,20,0,2025-04-01 18:45,1743513300,0.0,0.0,29.68,1005,35.6,96.0,0.0,10,6,95,E,27.7,17.2,in
670787ba2e464133fcc05d66,VIR2422,Bhilai,Chhattisgarh,India,,40,3,Clear,33.8,92.9,20.7,12.9,9,0,2025-04-01 19:00,1743514200,0.0,0.0,29.69,1006,35.5,95.9,0.0,10,6,59,ENE,10.4,6.5,in
66decf94934726e744d783fe,12448,Vapi,Gujarat,India,113.0,41,28,Partly Cloudy,33.6,92.5,22.6,14.1,13,0,2025-04-01 18:45,1743513300,0.0,0.0,29.68,1005,35.4,95.7,0.0,10,6,271,W,12.2,7.6,in
