_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded08a934726e744d934c3,12881,Khartoum,Khartoum,Sudan,111.5,sudan/khartoum/khartoum,1,0,Sunny,42.5,108.5,14.5,9.0,9,1,2025-04-02 14:30,1743597000,0,0,29.64,1004,41.7,107.1,8.1,10,6,23,NNE,12.6,7.8,sd
66decf7a934726e744d751e7,12880,N Djamena,N Djamena,Chad,194.5,chad/n-djamena/n-djamena,2,0,Overcast,41.9,107.4,12.0,7.5,8,1,2025-04-02 13:15,1743596100,0,0,29.77,1008,41.3,106.3,9.4,4,2,12,NNE,10.4,6.5,td
670788092e464133fcc0ace6,-339925,Matam,Matam,Senegal,,senegal/matam/matam,3,0,Sunny,40.2,104.4,21.1,13.1,25,1,2025-04-02 12:30,1743597000,0,0,29.71,1006,40.2,104.4,10.4,10,6,13,NNE,18.4,11.4,sn
66ded089934726e744d931d6,12674,Al Hufuf,Ash Sharqiyah,Saudi Arabia,15.0,saudi-arabia/ash-sharqiyah/al-hufuf,4,0,Sunny,39.9,103.8,6.6,4.1,8,1,2025-04-02 15:30,1743597000,0,0,29.8,1009,40.0,104.0,3.5,10,6,25,NNE,5.8,3.6,sa
670788602e464133fcc131b5,-351016,Birnin Kebbi,Kebbi,Nigeria,,nigeria/kebbi/birnin-kebbi,5,0,Sunny,39.3,102.7,7.1,4.4,6,1,2025-04-02 13:30,1743597000,0,0,29.7,1006,39.6,103.2,11.6,10,6,204,SSW,6.1,3.8,ng
66f39f668d1ca34b5384346b,12823,Vadodara,Gujarat,India,99.0,india/gujarat/vadodara,6,0,Sunny,39.2,102.6,18.8,11.7,7,1,2025-04-02 18:00,1743597000,0,0,29.68,1005,39.5,103.1,0.0,10,6,243,WSW,14.8,9.2,in
66ded087934726e744d92ee2,12640,Bamako,Bamako,Mali,97.0,mali/bamako/bamako,7,0,Sunny,38.9,102.0,24.0,14.9,7,1,2025-04-02 12:30,1743597000,0,0,29.8,1009,39.3,102.7,12.5,10,6,122,ESE,20.9,13.0,ml
66decf7b934726e744d754dc,13844,Ouagadougou,Centre,Burkina Faso,53.5,burkina-faso/centre/ouagadougou,8,0,Sunny,38.9,102.0,14.1,8.7,6,1,2025-04-02 12:15,1743596100,0,0,29.8,1009,39.3,102.7,12.6,10,6,97,E,12.2,7.6,bf
66ded087934726e744d92f01,12668,Buraydah,Al Qasim,Saudi Arabia,20.6,saudi-arabia/al-qasim/buraydah,9,25,Partly cloudy,38.6,101.5,27.8,17.2,9,1,2025-04-02 15:30,1743597000,0,0,29.85,1011,39.1,102.4,4.1,10,6,225,SW,24.1,15.0,sa
66ded0ea934726e744d9ee48,12669,Unayzah,Al Qasim,Saudi Arabia,25.0,saudi-arabia/al-qasim/unayzah,10,25,Partly cloudy,38.6,101.5,24.8,15.4,9,1,2025-04-02 15:30,1743597000,0,0,29.85,1011,39.1,102.4,3.9,10,6,219,SW,21.6,13.4,sa
