_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
670787c22e464133fcc0691e,VIR13604,Mahesana,Gujarat,India,,india/gujarat/mahesana,1,0,Sunny,39.7,103.4,16.2,10.0,8,1,2025-04-04 12:00,1743748200,0,0.0,29.86,1011,39.9,103.7,9.8,10,6,278,W,14.0,8.7,in
670787f82e464133fcc09b58,-45325,Sawankhalok,Sukhothai,Thailand,,thailand/sukhothai/sawankhalok,2,28,Partly Cloudy,41.7,107.0,13.7,8.5,26,1,2025-04-04 13:30,1743748200,0,0.0,29.76,1008,39.7,103.5,8.4,10,6,206,SSW,11.9,7.4,th
670787fc2e464133fcc09e3e,-346216,Pak Se District,Champasak,Laos,,laos/champasak/pak-se-district,3,9,Sunny,41.0,105.7,5.0,3.1,25,1,2025-04-04 13:30,1743748200,0,0.0,29.78,1008,39.4,102.9,10.6,10,6,224,SW,4.3,2.7,la
670787f62e464133fcc09854,-352504,Fayanga,Kanem,Chad,,chad/kanem/fayanga,4,9,Sunny,41.0,105.7,5.0,3.1,25,1,2025-04-04 13:30,1743748200,0,0.0,29.78,1008,39.4,102.9,10.6,10,6,224,SW,4.3,2.7,td
670787c72e464133fcc06f26,VIR22661,Tadepallegudem,Andhra Pradesh,India,,india/andhra-pradesh/tadepallegudem,5,19,Sunny,41.8,107.2,5.0,3.1,28,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1009,39.4,102.8,10.7,10,6,340,NNW,4.3,2.7,in
66ded0e4934726e744d9e29b,13814,Buxar,Bihar,India,241.0,india/bihar/buxar,6,3,Sunny,39.0,102.1,21.1,13.1,10,1,2025-04-04 12:00,1743748200,0,0.0,29.77,1008,39.3,102.8,7.7,10,6,298,WNW,18.4,11.4,in
670787c72e464133fcc06f29,VIR22835,Tanuku,Andhra Pradesh,India,,india/andhra-pradesh/tanuku,7,23,Sunny,42.1,107.8,5.8,3.6,29,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1009,39.3,102.7,10.8,10,6,357,N,5.0,3.1,in
66ded0f0934726e744d9fa07,13874,Arrah,Bihar,India,109.0,india/bihar/arrah,8,3,Sunny,39.0,102.1,21.1,13.1,10,1,2025-04-04 12:00,1743748200,0,0.0,29.77,1008,39.3,102.8,7.7,10,6,298,WNW,18.4,11.4,in
670787c62e464133fcc06e61,VIR16038,Nidadavole,Andhra Pradesh,India,,india/andhra-pradesh/nidadavole,9,23,Sunny,42.1,107.8,5.8,3.6,29,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1009,39.3,102.7,10.8,10,6,357,N,5.0,3.1,in
670787be2e464133fcc0605a,VIR5759,Deo,Bihar,India,,india/bihar/deo,10,4,Sunny,38.8,101.8,18.6,11.6,12,1,2025-04-04 12:00,1743748200,0,0.0,29.77,1008,39.2,102.6,7.7,10,6,313,NW,16.2,10.1,in
670787c22e464133fcc06931,VIR14735,Mirzapur,Uttar Pradesh,India,,india/uttar-pradesh/mirzapur,11,4,Sunny,38.7,101.6,19.5,12.1,12,1,2025-04-04 12:00,1743748200,0,0.0,29.78,1009,39.2,102.5,7.7,10,6,282,WNW,16.9,10.5,in
670787ba2e464133fcc05a77,VIR509,Allahabad,Uttar Pradesh,India,,india/uttar-pradesh/allahabad,12,4,Sunny,38.7,101.7,19.0,11.8,11,1,2025-04-04 12:00,1743748200,0,0.0,29.78,1009,39.2,102.5,7.9,10,6,283,WNW,16.6,10.3,in
670787c22e464133fcc06924,VIR13772,Mandapeta,Andhra Pradesh,India,,india/andhra-pradesh/mandapeta,13,24,Sunny,42.3,108.1,4.6,2.8,30,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1009,39.2,102.5,10.9,10,6,21,NNE,4.0,2.5,in
670787be2e464133fcc06064,VIR6107,Draksharama,Andhra Pradesh,India,,india/andhra-pradesh/draksharama,14,24,Sunny,42.3,108.1,4.6,2.8,30,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1009,39.2,102.5,10.9,10,6,21,NNE,4.0,2.5,in
670787c62e464133fcc06e6a,VIR17267,Palakollu,Andhra Pradesh,India,,india/andhra-pradesh/palakollu,15,22,Sunny,41.9,107.4,5.8,3.6,29,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1009,39.2,102.5,10.7,10,6,353,N,5.0,3.1,in
670787ba2e464133fcc05a7a,VIR628,Amalapuram,Andhra Pradesh,India,,india/andhra-pradesh/amalapuram,16,24,Sunny,42.3,108.1,4.6,2.8,30,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1009,39.2,102.5,10.9,10,6,21,NNE,4.0,2.5,in
670787c62e464133fcc06ea2,VIR18916,Rajahmundry,Andhra Pradesh,India,,india/andhra-pradesh/rajahmundry,17,24,Sunny,41.9,107.4,5.4,3.4,29,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1010,39.1,102.4,10.6,10,6,356,N,4.7,2.9,in
670787f82e464133fcc09b46,-193912,Si Satchanalai,Sukhothai,Thailand,,thailand/sukhothai/si-satchanalai,18,12,Sunny,41.3,106.4,13.2,8.2,28,1,2025-04-04 13:30,1743748200,0,0.0,29.76,1008,39.1,102.3,8.8,10,6,211,SSW,11.5,7.2,th
670787c12e464133fcc06625,VIR10423,Jaunpur,Uttar Pradesh,India,,india/uttar-pradesh/jaunpur,19,4,Sunny,38.7,101.6,21.5,13.4,12,1,2025-04-04 12:00,1743748200,0,0.0,29.78,1008,39.1,102.5,7.4,10,6,294,WNW,18.7,11.6,in
670787c12e464133fcc0664d,VIR11831,Kovvur,Andhra Pradesh,India,,india/andhra-pradesh/kovvur,20,23,Sunny,41.8,107.2,4.6,2.8,29,1,2025-04-04 12:00,1743748200,0,0.0,29.81,1010,39.1,102.4,10.6,10,6,10,N,4.0,2.5,in
