_id,uid,city,state,country,aqi,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66decfa5934726e744d7a177,11288,Cuttack,Odisha,India,87.0,1,2,Sunny,38.2,100.8,10.8,6.7,21,1,2025-04-01 10:45,1743484500,0.0,0.0,29.82,1010,38.6,101.4,8.4,10.0,6,89,E,3.6,2.2,in
66ded001934726e744d84362,9148,Durgapur,West Bengal,India,116.0,2,0,Sunny,36.5,97.6,7.5,4.6,13,1,2025-04-01 11:00,1743485400,0.0,0.0,29.79,1009,37.6,99.6,9.5,10.0,6,320,NW,6.5,4.0,in
66decfb2934726e744d7ad20,13742,Bilaspur,Chhattisgarh,India,92.0,3,0,Sunny,36.2,97.2,5.0,3.1,4,1,2025-04-01 10:45,1743484500,0.0,0.0,29.83,1010,37.4,99.3,7.4,10.0,6,101,ESE,4.3,2.7,in
670787ba2e464133fcc05a7d,VIR698,Amravati,Maharashtra,India,,4,26,Partly Cloudy,35.9,96.6,16.2,10.0,12,1,2025-04-01 10:00,1743481800,0.0,0.0,29.8,1009,37.2,98.9,5.5,10.0,6,115,ESE,14.0,8.7,in
66decf9a934726e744d78fba,6436,Geraldton,Western Australia,Australia,18.0,5,0,Sunny,36.6,97.8,24.8,15.4,18,1,2025-04-01 13:15,1743484500,0.0,0.0,29.74,1007,37.1,98.8,9.2,10.0,6,191,SSW,21.6,13.4,au
670787ba2e464133fcc05d6f,VIR2433,Bhusawal,Maharashtra,India,,6,23,Sunny,35.8,96.5,9.9,6.2,12,1,2025-04-01 10:00,1743481800,0.0,0.0,29.79,1009,37.1,98.8,4.4,10.0,6,123,ESE,8.6,5.4,in
670787c62e464133fcc06ea1,VIR18914,Raipur,Chhattisgarh,India,,7,0,Sunny,35.7,96.2,6.2,3.9,4,1,2025-04-01 10:00,1743481800,0.0,0.0,29.83,1010,37.0,98.5,7.5,10.0,6,97,E,5.4,3.4,in
670787bf2e464133fcc06359,VIR10352,Jalgaon,Maharashtra,India,,8,13,Sunny,35.8,96.4,10.8,6.7,11,1,2025-04-01 10:00,1743481800,0.0,0.0,29.79,1009,37.0,98.7,4.7,10.0,6,143,SE,3.6,2.2,in
670787c62e464133fcc06e7c,VIR17414,Parbhani,Maharashtra,India,,9,9,Sunny,35.3,95.5,15.7,9.8,19,1,2025-04-01 10:00,1743481800,0.0,0.0,29.79,1009,36.7,98.0,5.6,10.0,6,164,SSE,13.7,8.5,in
670787ce2e464133fcc07213,VIR26043,Yavatmal,Maharashtra,India,,10,5,Sunny,35.3,95.5,14.9,9.3,18,1,2025-04-01 10:00,1743481800,0.0,0.0,29.8,1009,36.7,98.0,6.0,10.0,6,142,SE,13.0,8.1,in
670787ba2e464133fcc05d66,VIR2422,Bhilai,Chhattisgarh,India,,11,0,Sunny,35.4,95.7,6.2,3.9,4,1,2025-04-01 10:00,1743481800,0.0,0.0,29.83,1010,36.7,98.1,7.4,10.0,6,115,ESE,5.4,3.4,in
670787ba2e464133fcc05a6c,VIR151,Adilabad,Telangana,India,,12,5,Sunny,36.5,97.7,16.6,10.3,25,1,2025-04-01 10:00,1743481800,0.0,0.0,29.81,1009,36.7,98.1,6.9,10.0,6,164,SSE,14.4,8.9,in
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,13,3,Sunny,35.2,95.3,9.1,5.7,5,1,2025-04-01 10:00,1743481800,0.0,0.0,29.8,1009,36.6,97.9,6.2,10.0,6,359,N,7.9,4.9,in
670787c72e464133fcc06eff,VIR19012,Raurkela,Odisha,India,,14,0,Sunny,35.2,95.4,6.2,3.9,11,1,2025-04-01 10:00,1743481800,0.0,0.0,29.82,1010,36.6,97.9,8.6,10.0,6,70,ENE,5.4,3.4,in
