_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded008934726e744d85218,8282,Ciudad Santa Catarina,Nuevo Leon,Mexico,98.0,mexico/nuevo-leon/ciudad-santa-catarina,1,0,Sunny,38.7,101.6,8.3,5.1,16,1,2025-04-04 17:15,1743808500,0,0.0,29.59,1002,38.3,100.9,1.6,19.0,11,82,E,7.2,4.5,mx
66ded007934726e744d84f27,6492,San Pedro Garza Garcia,Nuevo Leon,Mexico,105.0,mexico/nuevo-leon/san-pedro-garza-garcia,2,0,Sunny,38.4,101.1,17.0,10.6,16,1,2025-04-04 17:15,1743808500,0,0.0,29.59,1002,38.3,100.9,1.5,19.0,11,79,E,14.8,9.2,mx
66ded007934726e744d84f38,6490,San Nicolas De Los Garza,Nuevo Leon,Mexico,64.5,mexico/nuevo-leon/san-nicolas-de-los-garza,3,0,Sunny,38.7,101.7,9.9,6.2,16,1,2025-04-04 17:15,1743808500,0,0.0,29.59,1002,38.3,100.9,1.6,19.0,11,82,E,8.6,5.4,mx
66ded007934726e744d84f20,6497,Ciudad Apodaca,Nuevo Leon,Mexico,52.0,mexico/nuevo-leon/ciudad-apodaca,4,0,Sunny,37.2,99.0,27.3,17.0,20,1,2025-04-04 17:15,1743808500,0,0.0,29.58,1002,38.1,100.6,1.5,16.0,9,79,E,23.8,14.8,mx
66ded00c934726e744d857d1,10950,Cadereyta Jimenez,Nuevo Leon,Mexico,55.0,mexico/nuevo-leon/cadereyta-jimenez,5,0,Sunny,38.1,100.7,27.8,17.2,20,1,2025-04-04 17:30,1743809400,0,0.0,29.58,1002,38.1,100.6,1.4,16.0,9,40,NE,24.1,15.0,mx
66ded005934726e744d84c48,10949,Valle Alto,Nuevo Leon,Mexico,70.0,mexico/nuevo-leon/valle-alto,6,0,Sunny,38.0,100.4,5.0,3.1,20,1,2025-04-04 17:15,1743808500,0,0.0,29.58,1002,38.1,100.6,1.6,16.0,9,76,ENE,4.3,2.7,mx
66ded00d934726e744d85ada,8113,Ciudad Benito Juarez,Nuevo Leon,Mexico,68.0,mexico/nuevo-leon/ciudad-benito-juarez,7,0,Sunny,37.2,99.0,27.3,17.0,20,1,2025-04-04 17:15,1743808500,0,0.0,29.58,1002,38.1,100.6,1.5,16.0,9,79,E,23.8,14.8,mx
66ded00c934726e744d85804,199,Laredo,Texas,United States,27.666666666666668,united-states/texas/laredo,8,0,Sunny,37.6,99.7,17.4,10.8,23,1,2025-04-04 18:30,1743809400,0,0.0,29.56,1001,37.8,100.0,1.4,16.0,9,88,E,15.1,9.4,us
66ded09a934726e744d95251,9164,Minatitlan,Veracruz,Mexico,89.0,mexico/veracruz/minatitlan,9,0,Sunny,41.0,105.9,29.7,18.5,33,1,2025-04-04 17:30,1743809400,0,0.0,29.68,1005,37.0,98.6,1.0,11.0,6,190,S,18.0,11.2,mx
66ded09f934726e744d95b1d,9163,Poza Rica De Hidalgo,Veracruz,Mexico,823.0,mexico/veracruz/poza-rica-de-hidalgo,10,0,Sunny,40.2,104.3,17.4,10.8,33,1,2025-04-04 17:30,1743809400,0,0.0,29.62,1003,36.1,97.0,1.3,6.4,3,65,ENE,15.1,9.4,mx
