_id,uid,city,state,country,aqi,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66decfd9934726e744d7f6e0,11908,Merida,Yucatan,Mexico,23.0,1,75,Partly cloudy,40.4,104.8,4.6,2.8,27,1,2025-03-31 17:15,1743462900,0.0,0.0,29.74,1007,37.3,99.1,0.6,11.0,6,44,NE,4.0,2.5,mx
66ded09a934726e744d95251,9164,Minatitlan,Veracruz,Mexico,89.0,2,50,Partly cloudy,46.7,116.1,19.0,11.8,33,1,2025-03-31 16:30,1743460200,0.0,0.0,29.69,1005,37.1,98.8,2.9,11.0,6,88,E,12.6,7.8,mx
66ded007934726e744d84f20,6497,Ciudad Apodaca,Nuevo Leon,Mexico,52.0,3,25,Partly cloudy,37.5,99.4,25.7,15.9,30,1,2025-03-31 17:15,1743462900,0.0,0.0,29.8,1009,35.3,95.5,1.3,13.0,8,92,E,22.3,13.9,mx
66ded007934726e744d84f38,6490,San Nicolas De Los Garza,Nuevo Leon,Mexico,64.5,4,50,Partly cloudy,38.1,100.6,17.0,10.6,28,1,2025-03-31 17:30,1743463800,0.0,0.0,29.8,1009,35.3,95.5,1.2,13.0,8,78,ENE,14.8,9.2,mx
66ded007934726e744d84f27,6492,San Pedro Garza Garcia,Nuevo Leon,Mexico,105.0,5,50,Partly cloudy,37.7,99.8,19.0,11.8,28,1,2025-03-31 17:15,1743462900,0.0,0.0,29.8,1009,35.3,95.5,1.1,13.0,8,87,E,16.6,10.3,mx
66ded008934726e744d85218,8282,Ciudad Santa Catarina,Nuevo Leon,Mexico,98.0,6,50,Partly cloudy,38.1,100.6,16.6,10.3,28,1,2025-03-31 17:30,1743463800,0.0,0.0,29.8,1009,35.3,95.5,1.2,13.0,8,75,ENE,14.4,8.9,mx
66ded005934726e744d84c48,10949,Valle Alto,Nuevo Leon,Mexico,70.0,7,25,Partly cloudy,38.6,101.5,16.2,10.0,30,1,2025-03-31 17:15,1743462900,0.0,0.0,29.8,1009,35.3,95.5,1.4,13.0,8,66,ENE,14.0,8.7,mx
66ded00d934726e744d85ada,8113,Ciudad Benito Juarez,Nuevo Leon,Mexico,68.0,8,25,Partly cloudy,37.5,99.4,25.7,15.9,30,1,2025-03-31 17:15,1743462900,0.0,0.0,29.8,1009,35.3,95.5,1.3,13.0,8,92,E,22.3,13.9,mx
66ded00c934726e744d857d1,10950,Cadereyta Jimenez,Nuevo Leon,Mexico,55.0,9,25,Partly cloudy,41.2,106.1,22.4,13.9,30,1,2025-03-31 17:15,1743462900,0.0,0.0,29.8,1009,35.3,95.5,1.3,13.0,8,55,NE,19.4,12.1,mx
66ded00c934726e744d85804,199,Laredo,Texas,United States,27.666666666666668,10,25,Partly cloudy,36.5,97.6,18.4,11.4,37,1,2025-03-31 18:15,1743462900,0.0,0.0,29.76,1008,35.3,95.5,1.3,16.0,9,59,ENE,15.5,9.6,us
66ded09f934726e744d95b1d,9163,Poza Rica De Hidalgo,Veracruz,Mexico,823.0,11,25,Partly cloudy,42.9,109.3,14.9,9.3,50,1,2025-03-31 16:30,1743460200,0.0,0.0,29.68,1005,35.2,95.4,3.0,6.4,3,43,NE,13.0,8.1,mx
670788092e464133fcc0ace6,-339925,Matam,Matam,Senegal,,12,0,Clear,32.3,90.2,55.6,34.5,28,0,2025-03-31 22:30,1743460200,0.0,0.0,29.8,1009,34.3,93.7,0.0,10.0,6,351,N,34.6,21.5,sn
670787b02e464133fcc04ba4,9172,Oaxaca,Oaxaca,Mexico,,13,75,Partly cloudy,32.2,90.0,5.4,3.4,15,1,2025-03-31 16:30,1743460200,0.0,0.0,29.98,1015,34.2,93.6,4.0,16.0,9,60,ENE,4.7,2.9,mx
66ded007934726e744d84f3a,223,Eagle Pass,Texas,United States,19.5,14,0,Sunny,32.1,89.8,5.9,3.7,6,1,2025-03-31 18:15,1743462900,0.0,0.0,29.74,1007,34.1,93.4,1.4,16.0,9,326,NNW,5.0,3.1,us
66ded007934726e744d84f39,9160,Piedras Negras,Coahuila De Zaragoza,Mexico,36.0,15,0,Sunny,32.1,89.8,5.9,3.7,6,1,2025-03-31 18:15,1743462900,0.0,0.0,29.74,1007,34.1,93.4,1.4,16.0,9,326,NNW,5.0,3.1,mx
67dd34c833d5fa82976b06a8,48480011G017,Abasolo,Guanajuato,Mexico,65.0,16,1,Sunny,31.8,89.3,10.4,6.4,5,1,2025-03-31 16:30,1743460200,0.0,0.0,29.76,1008,33.8,92.8,4.7,10.0,6,282,WNW,9.0,5.6,mx
66ded08a934726e744d934c3,12881,Khartoum,Khartoum,Sudan,111.5,17,0,Clear,31.8,89.3,28.0,17.4,9,0,2025-04-01 00:30,1743460200,0.0,0.0,29.62,1003,33.8,92.9,0.0,10.0,6,46,NE,13.3,8.3,sd
