_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
670787c22e464133fcc0691e,VIR13604,Mahesana,Gujarat,India,,india/gujarat/mahesana,1,0,Sunny,43.1,109.5,18.6,11.6,7,1,2025-04-05 15:00,1743845400,0,0,29.72,1006,42.0,107.7,4.7,10,6,285,WNW,16.2,10.1,in
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,india/gujarat/nandod,2,0,Sunny,41.6,106.8,14.1,8.7,8,1,2025-04-05 15:00,1743845400,0,0,29.73,1007,41.1,106.0,4.7,10,6,323,NW,12.2,7.6,in
670787bf2e464133fcc06357,VIR10341,Jaisalmer,Rajasthan,India,,india/rajasthan/jaisalmer,3,0,Sunny,41.2,106.2,20.3,12.6,6,1,2025-04-05 15:00,1743845400,0,0,29.71,1006,40.9,105.6,4.9,10,6,268,W,17.6,11.0,in
66decf95934726e744d786ff,11843,Ankleshwar,Gujarat,India,162.0,india/gujarat/ankleshwar,4,0,Sunny,41.0,105.7,19.5,12.1,10,1,2025-04-05 14:45,1743844500,0,0,29.77,1008,40.7,105.3,7.4,10,6,300,WNW,16.9,10.5,in
66f39f668d1ca34b5384346b,12823,Vadodara,Gujarat,India,99.0,india/gujarat/vadodara,5,0,Sunny,41.0,105.7,11.6,7.2,8,1,2025-04-05 15:00,1743845400,0,0,29.72,1007,40.7,105.3,4.7,10,6,276,W,10.1,6.3,in
670787c22e464133fcc06929,VIR13795,Manuguru,Telangana,India,,india/telangana/manuguru,6,14,Sunny,41.0,105.9,6.2,3.9,17,1,2025-04-05 15:00,1743845400,0,0,29.66,1005,40.7,105.3,3.0,10,6,352,N,5.4,3.4,in
670787c22e464133fcc06922,VIR13754,Mancheral,Telangana,India,,india/telangana/mancheral,7,4,Sunny,40.9,105.6,9.1,5.7,13,1,2025-04-05 15:00,1743845400,0,0,29.68,1005,40.6,105.2,3.1,10,6,314,NW,7.9,4.9,in
670787c12e464133fcc06639,VIR11260,Khambhat,Gujarat,India,,india/gujarat/khambhat,8,0,Sunny,40.8,105.4,22.4,13.9,9,1,2025-04-05 15:00,1743845400,0,0,29.74,1007,40.6,105.1,4.8,10,6,287,WNW,19.4,12.1,in
670787bf2e464133fcc06359,VIR10352,Jalgaon,Maharashtra,India,,india/maharashtra/jalgaon,9,0,Sunny,40.7,105.2,17.4,10.8,7,1,2025-04-05 15:00,1743845400,0,0,29.71,1006,40.5,104.9,4.3,10,6,298,WNW,15.1,9.4,in
670787ba2e464133fcc05d6f,VIR2433,Bhusawal,Maharashtra,India,,india/maharashtra/bhusawal,10,0,Sunny,40.6,105.0,14.9,9.3,7,1,2025-04-05 15:00,1743845400,0,0,29.71,1006,40.5,104.8,4.2,10,6,305,NW,13.0,8.1,in
670787c72e464133fcc06f17,VIR21364,Sihor,Gujarat,India,,india/gujarat/sihor,11,0,Sunny,40.6,105.2,15.7,9.8,8,1,2025-04-05 15:00,1743845400,0,0,29.75,1008,40.5,104.9,5.0,10,6,315,NW,13.7,8.5,in
66decfa5934726e744d7a177,11288,Talcher,Odisha,India,87.0,india/odisha/talcher,12,2,Sunny,40.5,104.9,10.8,6.7,11,1,2025-04-05 14:45,1743844500,0,0,29.69,1005,40.4,104.7,4.9,10,6,304,NW,9.4,5.8,in
670787bf2e464133fcc06336,VIR8103,Godhra,Gujarat,India,,india/gujarat/godhra,13,0,Sunny,40.6,105.0,10.8,6.7,8,1,2025-04-05 15:00,1743845400,0,0,29.72,1007,40.4,104.8,4.6,10,6,294,WNW,9.4,5.8,in
66decfd3934726e744d7eb13,8192,Ahmedabad,Gujarat,India,133.55555555555554,india/gujarat/ahmedabad,14,0,Overcast,40.5,104.9,13.7,8.5,13,1,2025-04-05 14:45,1743844500,0,0,29.77,1008,40.4,104.7,7.4,5,3,268,W,11.9,7.4,in
66decf98934726e744d78cc1,11854,Gandhinagar,Gujarat,India,109.0,india/gujarat/gandhinagar,15,0,Overcast,40.5,104.9,14.1,8.7,13,1,2025-04-05 14:45,1743844500,0,0,29.77,1008,40.4,104.7,7.4,5,3,256,WSW,12.2,7.6,in
