_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
670788092e464133fcc0ace6,-339925,Matam,Matam,Senegal,,senegal/matam/matam,1,0,Sunny,43.0,109.3,23.2,14.4,20,1,2025-04-04 15:30,1743780600,0.0,0.0,29.77,1008,42.0,107.6,7.6,10,6,359,N,20.2,12.5,sn
670787ef2e464133fcc09262,-239440,Nouna,Boucle du Mouhoun,Burkina Faso,,burkina-faso/boucle-du-mouhoun/nouna,2,0,Sunny,42.5,108.5,12.4,7.7,9,1,2025-04-04 15:30,1743780600,0.0,0.0,29.7,1006,41.7,107.0,4.5,10,6,87,E,10.8,6.7,bf
66ded087934726e744d92ee2,12640,Bamako,Bamako,Mali,97.0,mali/bamako/bamako,3,0,Sunny,41.9,107.4,8.3,5.1,16,1,2025-04-04 15:30,1743780600,0.0,0.0,29.8,1009,41.3,106.3,7.4,8,4,114,ESE,7.2,4.5,ml
66decf7b934726e744d754dc,13844,Ouagadougou,Centre,Burkina Faso,53.5,burkina-faso/centre/ouagadougou,4,0,Sunny,41.7,107.1,17.0,10.6,19,1,2025-04-04 15:15,1743779700,0.0,0.0,29.77,1008,41.2,106.2,4.9,10,6,91,E,14.8,9.2,bf
66decf7a934726e744d751e7,12880,N Djamena,N Djamena,Chad,194.5,chad/n-djamena/n-djamena,5,0,Sunny,41.6,106.8,19.9,12.3,8,1,2025-04-04 16:15,1743779700,0.0,0.0,29.68,1005,41.1,106.0,1.8,7,4,333,NNW,17.3,10.7,td
670788602e464133fcc131b5,-351016,Birnin Kebbi,Kebbi,Nigeria,,nigeria/kebbi/birnin-kebbi,6,0,Sunny,41.0,105.7,16.2,10.0,3,1,2025-04-04 16:30,1743780600,0.0,0.0,29.7,1006,40.7,105.3,4.3,10,6,59,ENE,14.0,8.7,ng
66ded08a934726e744d934c3,12881,Khartoum,Khartoum,Sudan,111.5,sudan/khartoum/khartoum,7,0,Sunny,39.4,103.0,24.0,14.9,9,1,2025-04-04 17:30,1743780600,0.0,0.0,29.62,1003,39.7,103.4,0.4,10,6,345,NNW,20.9,13.0,sd
670787ea2e464133fcc08f9b,-214312,Maiduguri,Borno,Nigeria,,nigeria/borno/maiduguri,8,0,Sunny,38.7,101.7,23.2,14.4,7,1,2025-04-04 16:30,1743780600,0.0,0.0,29.67,1005,39.2,102.5,2.1,10,6,33,NNE,20.2,12.5,ng
670787ef2e464133fcc09260,-215293,Kano,Kano,Nigeria,,nigeria/kano/kano,9,0,Sunny,38.1,100.6,15.7,9.8,4,1,2025-04-04 16:30,1743780600,0.0,0.0,29.71,1006,38.7,101.7,3.5,10,6,27,NNE,13.7,8.5,ng
670787e12e464133fcc0869b,PLLODA000068,Diffa,Diffa,Niger,,niger/diffa/diffa,10,0,Sunny,37.5,99.4,23.6,14.7,6,1,2025-04-04 16:30,1743780600,0.0,0.0,29.8,1009,38.3,100.9,2.2,10,6,21,NNE,20.5,12.8,ne
66decf75934726e744d74bf0,13449,Abuja,Federal Capital Territory,Nigeria,125.5,nigeria/federal-capital-territory/abuja,11,25,Partly cloudy,37.5,99.4,14.9,9.3,33,1,2025-04-04 16:15,1743779700,0.0,0.0,29.77,1008,38.3,100.9,3.3,10,6,187,S,13.0,8.1,ng
66ded089934726e744d931d6,12674,Al Hufuf,Ash Sharqiyah,Saudi Arabia,15.0,saudi-arabia/ash-sharqiyah/al-hufuf,12,0,Clear,37.1,98.7,28.4,17.6,6,0,2025-04-04 18:30,1743780600,0.0,0.0,29.77,1008,38.0,100.4,0.0,10,6,140,SE,14.0,8.7,sa
670787f32e464133fcc0955c,-340786,Kaolack,Kaolack,Senegal,,senegal/kaolack/kaolack,13,0,Sunny,36.1,97.0,15.3,9.5,24,1,2025-04-04 15:30,1743780600,0.0,0.0,29.85,1011,37.3,99.1,7.5,10,6,29,NNE,13.3,8.3,sn
670788602e464133fcc131a0,-37039,Ziguinchor,Ziguinchor,Senegal,,senegal/ziguinchor/ziguinchor,14,0,Sunny,36.1,97.0,12.4,7.7,35,1,2025-04-04 15:30,1743780600,0.0,0.0,29.85,1011,37.3,99.1,7.8,10,6,27,NNE,10.8,6.7,sn
66decf7e934726e744d75a75,3769,Al Ayn,Abu Zaby,United Arab Emirates,95.2,united-arab-emirates/abu-zaby/al-ayn,15,0,Clear,35.7,96.3,20.4,12.7,6,0,2025-04-04 19:15,1743779700,0.0,0.0,29.88,1012,37.0,98.6,0.0,10,6,232,SW,9.7,6.0,ae
670787e12e464133fcc086b2,PLLODA000670,Faya,Borkou,Chad,,chad/borkou/faya,16,0,Sunny,35.6,96.0,26.5,16.5,4,1,2025-04-04 16:30,1743780600,0.0,0.0,29.83,1010,36.9,98.4,1.7,10,6,51,NE,23.0,14.3,td
670787ea2e464133fcc08f9c,-351010,Ilorin,Kwara,Nigeria,,nigeria/kwara/ilorin,17,50,Partly cloudy,35.5,95.9,10.8,6.7,42,1,2025-04-04 16:30,1743780600,0.0,0.0,29.77,1008,36.3,97.3,3.7,10,6,64,ENE,3.6,2.2,ng
670787fe2e464133fcc0a12b,-178675,Osogbo,Osun,Nigeria,,nigeria/osun/osogbo,18,29,Partly Cloudy,37.7,99.8,5.4,3.4,34,1,2025-04-04 16:30,1743780600,0.0,0.0,29.72,1007,35.8,96.4,2.8,10,6,203,SSW,4.7,2.9,ng
66decf7b934726e744d754c9,11646,Ramhormoz,Khuzestan,Iran,108.0,iran/khuzestan/ramhormoz,19,50,Partly cloudy,36.9,98.4,52.0,32.3,22,0,2025-04-04 18:45,1743779700,0.0,0.0,29.83,1010,35.4,95.7,0.0,10,6,47,NE,28.1,17.4,ir
66decf7e934726e744d75aa1,12770,Iranshahr,Sistan Va Baluchestan,Iran,32.0,iran/sistan-va-baluchestan/iranshahr,20,0,Clear,33.5,92.4,37.9,23.6,13,0,2025-04-04 18:45,1743779700,0.0,0.0,29.91,1013,35.3,95.5,0.0,10,6,223,SW,22.7,14.1,ir
66decf94934726e744d783fb,8729,Solapur,Maharashtra,India,85.0,india/maharashtra/solapur,21,9,Clear,34.0,93.3,27.9,17.4,24,0,2025-04-04 20:45,1743779700,0.0,0.0,29.8,1009,35.1,95.2,0.0,10,6,100,E,22.3,13.9,in
670787ea2e464133fcc08f93,-178828,Benin City,Edo,Nigeria,,nigeria/edo/benin-city,22,23,Sunny,38.7,101.7,12.4,7.7,41,1,2025-04-04 16:30,1743780600,0.0,0.0,29.73,1007,35.1,95.3,2.3,10,6,211,SSW,10.8,6.7,ng
670787f32e464133fcc09584,-131179,Lodwar,Turkana,Kenya,,kenya/turkana/lodwar,23,16,Sunny,35.7,96.2,26.6,16.6,32,1,2025-04-04 18:30,1743780600,0.0,0.0,29.62,1003,34.8,94.7,0.2,10,6,177,S,19.1,11.9,ke
670787ba2e464133fcc05a74,VIR290,Akola,Maharashtra,India,,india/maharashtra/akola,24,0,Clear,32.5,90.6,9.9,6.2,17,0,2025-04-04 21:00,1743780600,0.0,0.0,29.82,1010,34.5,94.0,0.0,10,6,255,WSW,5.8,3.6,in
670787c62e464133fcc06e7c,VIR17414,Parbhani,Maharashtra,India,,india/maharashtra/parbhani,25,9,Clear,32.6,90.7,16.2,10.1,21,0,2025-04-04 21:00,1743780600,0.0,0.0,29.83,1010,34.4,93.8,0.0,10,6,38,NE,11.2,6.9,in
670787fe2e464133fcc0a41d,-124060,Kanifing,Banjul,Gambia,,gambia/banjul/kanifing,26,0,Sunny,45.7,114.3,47.6,29.6,23,1,2025-04-04 15:30,1743780600,0.0,0.0,29.83,1010,34.3,93.7,7.9,10,6,298,WNW,22.7,14.1,gm
66decf92934726e744d78106,9974,Dubai,Dubai,United Arab Emirates,136.5,united-arab-emirates/dubai/dubai,27,0,Clear,43.7,110.6,39.3,24.4,22,0,2025-04-04 19:15,1743779700,0.0,0.0,29.83,1010,34.2,93.6,0.0,10,6,46,NE,18.7,11.6,ae
670787ba2e464133fcc05a7d,VIR698,Amravati,Maharashtra,India,,india/maharashtra/amravati,28,4,Clear,32.2,90.0,12.2,7.6,20,0,2025-04-04 21:00,1743780600,0.0,0.0,29.83,1010,34.2,93.5,0.0,10,6,226,SW,7.6,4.7,in
66decf98934726e744d78cc1,11854,Gandhinagar,Gujarat,India,109.0,india/gujarat/gandhinagar,29,0,Overcast,32.2,90.0,34.8,21.6,15,0,2025-04-04 20:45,1743779700,0.0,0.0,29.8,1009,34.2,93.6,0.0,4,2,278,W,16.6,10.3,in
670787be2e464133fcc0605f,VIR5834,Dholka,Gujarat,India,,india/gujarat/dholka,30,0,Overcast,34.4,94.0,30.2,18.8,15,0,2025-04-04 21:00,1743780600,0.0,0.0,29.8,1009,34.2,93.6,0.0,4,2,218,SW,14.4,8.9,in
66decfd3934726e744d7eb13,8192,Ahmedabad,Gujarat,India,133.55555555555554,india/gujarat/ahmedabad,31,0,Overcast,32.2,90.0,34.5,21.4,15,0,2025-04-04 20:45,1743779700,0.0,0.0,29.8,1009,34.2,93.6,0.0,4,2,290,WNW,16.6,10.3,in
66decf95934726e744d786df,12827,Vijayapura,Karnataka,India,73.0,india/karnataka/vijayapura,32,9,Clear,32.9,91.3,13.2,8.2,25,0,2025-04-04 20:45,1743779700,0.0,0.0,29.81,1009,34.1,93.4,0.0,10,6,108,ESE,9.7,6.0,in
670787f32e464133fcc09583,-350860,Douala,Littoral,Cameroon,,cameroon/littoral/douala,33,25,Partly cloudy,43.5,110.3,17.2,10.7,63,1,2025-04-04 16:30,1743780600,0.0,0.0,29.71,1006,34.0,93.2,2.6,10,6,229,SW,14.8,9.2,cm
66decf80934726e744d75dc6,3774,Abu Dhabi,Abu Zaby,United Arab Emirates,100.16666666666667,united-arab-emirates/abu-zaby/abu-dhabi,34,0,Clear,33.5,92.3,15.9,9.9,22,0,2025-04-04 19:15,1743779700,0.0,0.0,29.8,1009,34.0,93.2,0.0,10,6,10,N,7.6,4.7,ae
66ded087934726e744d92efc,11619,Riyadh,Ar Riyad,Saudi Arabia,35.2,saudi-arabia/ar-riyad/riyadh,35,0,Clear,31.8,89.3,32.2,20.0,9,0,2025-04-04 18:30,1743780600,0.0,0.0,29.74,1007,33.9,93.0,0.0,10,6,153,SSE,19.4,12.1,sa
66ded0a6934726e744d969d3,11463,Ad Diriyah,Ar Riyad,Saudi Arabia,35.0,saudi-arabia/ar-riyad/ad-diriyah,36,0,Clear,31.9,89.4,34.3,21.3,9,0,2025-04-04 18:30,1743780600,0.0,0.0,29.74,1007,33.9,93.0,0.0,10,6,151,SSE,21.2,13.2,sa
66decfb3934726e744d7b028,13875,Durg,Chhattisgarh,India,85.0,india/chhattisgarh/durg,37,6,Clear,31.9,89.4,12.0,7.4,20,0,2025-04-04 20:45,1743779700,0.0,0.0,29.79,1009,33.9,93.0,0.0,10,6,219,SW,7.2,4.5,in
66ded0a2934726e744d9611a,1825,Nakhon Sawan,Nakhon Sawan,Thailand,70.0,thailand/nakhon-sawan/nakhon-sawan,38,15,Clear,35.7,96.2,37.7,23.4,40,0,2025-04-04 22:30,1743780600,0.0,0.0,29.78,1008,33.7,92.7,0.0,10,6,192,SSW,26.3,16.3,th
670787bf2e464133fcc06359,VIR10352,Jalgaon,Maharashtra,India,,india/maharashtra/jalgaon,39,0,Clear,31.6,88.9,11.3,7.0,12,0,2025-04-04 21:00,1743780600,0.0,0.0,29.83,1010,33.7,92.6,0.0,10,6,351,N,5.4,3.4,in
66decf81934726e744d76097,3779,Madinat Zayid,Abu Zaby,United Arab Emirates,91.4,united-arab-emirates/abu-zaby/madinat-zayid,40,6,Clear,31.4,88.6,33.3,20.7,12,0,2025-04-04 19:15,1743779700,0.0,0.0,29.8,1009,33.5,92.3,0.0,10,6,157,SSE,15.8,9.8,ae
670787ba2e464133fcc05d6f,VIR2433,Bhusawal,Maharashtra,India,,india/maharashtra/bhusawal,41,0,Clear,31.4,88.5,11.9,7.4,12,0,2025-04-04 21:00,1743780600,0.0,0.0,29.83,1010,33.5,92.3,0.0,10,6,356,N,5.8,3.6,in
670787ce2e464133fcc07213,VIR26043,Yavatmal,Maharashtra,India,,india/maharashtra/yavatmal,42,4,Clear,32.1,89.8,13.6,8.5,25,0,2025-04-04 21:00,1743780600,0.0,0.0,29.83,1010,33.4,92.2,0.0,10,6,137,SE,8.3,5.1,in
6707885d2e464133fcc12bcc,-43372,Mueang Phetchabun,Phetchabun,Thailand,,thailand/phetchabun/mueang-phetchabun,43,12,Clear,35.8,96.5,34.2,21.3,43,0,2025-04-04 22:30,1743780600,0.0,0.0,29.78,1009,33.4,92.2,0.0,10,6,205,SSW,24.1,15.0,th
670787be2e464133fcc06060,VIR5835,Dhule,Maharashtra,India,,india/maharashtra/dhule,44,0,Clear,31.3,88.3,19.1,11.9,15,0,2025-04-04 21:00,1743780600,0.0,0.0,29.84,1011,33.4,92.1,0.0,10,6,303,WNW,9.7,6.0,in
670787f82e464133fcc09b45,-132574,Phetchabun,Phetchabun,Thailand,,thailand/phetchabun/phetchabun,45,12,Clear,35.8,96.5,34.2,21.3,43,0,2025-04-04 22:30,1743780600,0.0,0.0,29.78,1009,33.4,92.2,0.0,10,6,205,SSW,24.1,15.0,th
66ded087934726e744d92f01,12668,Buraydah,Al Qasim,Saudi Arabia,20.6,saudi-arabia/al-qasim/buraydah,46,75,Partly cloudy,31.5,88.6,19.0,11.8,19,0,2025-04-04 18:30,1743780600,0.0,0.0,29.77,1008,33.3,91.9,0.0,10,6,323,NW,12.2,7.6,sa
66ded0ea934726e744d9ee48,12669,Unayzah,Al Qasim,Saudi Arabia,25.0,saudi-arabia/al-qasim/unayzah,47,75,Partly cloudy,31.3,88.3,19.5,12.1,19,0,2025-04-04 18:30,1743780600,0.0,0.0,29.77,1008,33.3,91.9,0.0,10,6,320,NW,13.7,8.5,sa
66decf75934726e744d74bf3,12647,Vila Velha,Espirito Santo,Brazil,14.666666666666666,brazil/espirito-santo/vila-velha,48,50,Partly cloudy,37.2,98.9,14.5,9.0,53,1,2025-04-04 12:15,1743779700,0.0,0.0,29.91,1013,33.3,91.9,10.8,10,6,35,NE,12.6,7.8,br
670787c72e464133fcc06f17,VIR21364,Sihor,Gujarat,India,,india/gujarat/sihor,49,0,Clear,31.2,88.2,22.9,14.2,18,0,2025-04-04 21:00,1743780600,0.0,0.0,29.85,1011,33.3,92.0,0.0,10,6,224,SW,13.3,8.3,in
66decf75934726e744d74c09,12652,Vitoria,Espirito Santo,Brazil,11.0,brazil/espirito-santo/vitoria,50,50,Partly cloudy,36.1,97.0,18.6,11.6,53,1,2025-04-04 12:15,1743779700,0.0,0.0,29.91,1013,33.3,91.9,10.8,10,6,58,ENE,16.2,10.1,br
670787ba2e464133fcc05d71,VIR2481,Bijapur,Karnataka,India,,india/karnataka/bijapur,51,9,Clear,32.4,90.3,19.4,12.0,28,0,2025-04-04 21:00,1743780600,0.0,0.0,29.83,1010,33.2,91.8,0.0,10,6,127,SE,14.0,8.7,in
670788532e464133fcc11a2d,-243574,Bua Yai,Nakhon Ratchasima,Thailand,,thailand/nakhon-ratchasima/bua-yai,52,5,Clear,33.2,91.8,14.8,9.2,32,0,2025-04-04 22:30,1743780600,0.0,0.0,29.78,1008,33.2,91.8,0.0,10,6,149,SSE,7.9,4.9,th
66decf95934726e744d786e5,11304,Jaipur,Rajasthan,India,153.0,india/rajasthan/jaipur,53,0,Mist,31.1,87.9,32.5,20.2,16,0,2025-04-04 20:45,1743779700,0.0,0.0,29.85,1011,33.2,91.8,0.0,4,2,347,NNW,15.5,9.6,in
66decf75934726e744d74bee,13450,Lagos,Lagos,Nigeria,171.0,nigeria/lagos/lagos,54,50,Partly cloudy,43.4,110.1,25.7,15.9,63,1,2025-04-04 16:15,1743779700,0.0,0.0,29.8,1009,33.1,91.6,3.9,10,6,210,SSW,21.6,13.4,ng
670787ea2e464133fcc08f98,-351007,Port Harcourt,Rivers,Nigeria,,nigeria/rivers/port-harcourt,55,22,Sunny,36.9,98.4,17.1,10.6,50,1,2025-04-04 16:30,1743780600,0.0,0.0,29.75,1007,33.1,91.6,2.1,10,6,200,SSW,14.8,9.2,ng
66decfd6934726e744d7f0f7,11298,Kalaburagi,Karnataka,India,45.0,india/karnataka/kalaburagi,56,73,Patchy rain nearby,32.7,90.8,8.3,5.1,30,0,2025-04-04 20:45,1743779700,0.01,0.14,29.81,1010,33.1,91.6,0.0,10,6,135,SE,5.8,3.6,in
670787c22e464133fcc06920,VIR13695,Malegaon,Maharashtra,India,,india/maharashtra/malegaon,57,0,Clear,30.9,87.5,11.6,7.2,16,0,2025-04-04 21:00,1743780600,0.0,0.0,29.86,1011,33.0,91.4,0.0,10,6,358,N,6.8,4.3,in
66decf97934726e744d789c4,11285,Kota,Rajasthan,India,139.0,india/rajasthan/kota,58,0,Clear,30.9,87.6,21.9,13.6,9,0,2025-04-04 19:45,1743776100,0.0,0.0,29.75,1008,33.0,91.5,0.0,10,6,301,WNW,10.4,6.5,in
670787ea2e464133fcc08f91,-107329,Kumasi,Ashanti,Ghana,,ghana/ashanti/kumasi,59,50,Partly cloudy,36.1,97.0,11.2,7.0,56,1,2025-04-04 15:30,1743780600,0.0,0.02,29.83,1010,33.0,91.4,1.0,10,6,203,SSW,7.6,4.7,gh
670787ba2e464133fcc05d59,VIR2119,Belampalli,Telangana,India,,india/telangana/belampalli,60,6,Clear,32.0,89.6,12.5,7.8,27,0,2025-04-04 21:00,1743780600,0.0,0.0,29.82,1010,33.0,91.4,0.0,10,6,5,N,6.5,4.0,in
670787c22e464133fcc06923,VIR13770,Mandamari,Telangana,India,,india/telangana/mandamari,61,6,Clear,32.0,89.6,12.5,7.8,27,0,2025-04-04 21:00,1743780600,0.0,0.0,29.82,1010,33.0,91.4,0.0,10,6,5,N,6.5,4.0,in
66f39f668d1ca34b5384346b,12823,Vadodara,Gujarat,India,99.0,india/gujarat/vadodara,62,0,Clear,30.8,87.4,22.8,14.2,20,0,2025-04-04 21:00,1743780600,0.0,0.0,29.84,1010,32.9,91.2,0.0,10,6,251,WSW,13.3,8.3,in
66ded0c9934726e744d9ad7d,8682,Kupti,Maharashtra,India,165.0,india/maharashtra/kupti,63,6,Clear,31.5,88.6,6.5,4.0,24,0,2025-04-04 21:00,1743780600,0.0,0.0,29.84,1011,32.9,91.3,0.0,10,6,70,ENE,4.0,2.5,in
670787f82e464133fcc09b37,-48142,Phon,Khon Kaen,Thailand,,thailand/khon-kaen/phon,64,11,Clear,32.6,90.6,19.6,12.2,32,0,2025-04-04 22:30,1743780600,0.0,0.0,29.77,1008,32.8,91.1,0.0,10,6,140,SE,10.1,6.3,th
670787fe2e464133fcc0a13b,-235825,Ban Phai,Khon Kaen,Thailand,,thailand/khon-kaen/ban-phai,65,9,Clear,32.5,90.5,17.5,10.9,32,0,2025-04-04 22:30,1743780600,0.0,0.0,29.77,1008,32.8,91.0,0.0,10,6,120,ESE,8.6,5.4,th
670787b02e464133fcc048cb,12801,Surin,Surin,Thailand,,thailand/surin/surin,66,11,Clear,32.9,91.2,18.6,11.6,34,0,2025-04-04 22:30,1743780600,0.0,0.0,29.8,1009,32.8,91.0,0.0,10,6,176,S,10.8,6.7,th
