_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded08a934726e744d934c3,12881,Khartoum,Khartoum,Sudan,111.5,sudan/khartoum/khartoum,1,0,Sunny,44.1,111.3,15.3,9.5,8,1,2025-04-02 16:30,1743604200,0.0,0.0,29.59,1002,42.7,108.8,1.9,10,6,1,N,13.3,8.3,sd
66decf7a934726e744d751e7,12880,N Djamena,N Djamena,Chad,194.5,chad/n-djamena/n-djamena,2,0,Overcast,42.0,107.7,12.0,7.5,8,1,2025-04-02 15:15,1743603300,0.0,0.0,29.71,1006,41.4,106.5,4.1,4,2,1,N,10.4,6.5,td
66ded087934726e744d92ee2,12640,Bamako,Bamako,Mali,97.0,mali/bamako/bamako,3,0,Sunny,41.9,107.4,16.2,10.1,6,1,2025-04-02 14:30,1743604200,0.0,0.0,29.74,1007,41.3,106.3,10.6,10,6,122,ESE,14.0,8.7,ml
66decf7b934726e744d754dc,13844,Ouagadougou,Centre,Burkina Faso,53.5,burkina-faso/centre/ouagadougou,4,0,Sunny,41.7,107.1,11.5,7.2,6,1,2025-04-02 14:15,1743603300,0.0,0.0,29.71,1006,41.2,106.2,9.0,10,6,81,E,10.1,6.3,bf
670788092e464133fcc0ace6,-339925,Matam,Matam,Senegal,,senegal/matam/matam,5,3,Sunny,41.0,105.8,10.8,6.7,9,1,2025-04-02 14:30,1743604200,0.0,0.0,29.63,1003,40.7,105.3,10.2,10,6,28,NNE,9.4,5.8,sn
670788602e464133fcc131b5,-351016,Birnin Kebbi,Kebbi,Nigeria,,nigeria/kebbi/birnin-kebbi,6,0,Sunny,40.6,105.0,7.1,4.4,6,1,2025-04-02 15:30,1743604200,0.0,0.0,29.63,1003,40.4,104.8,6.7,10,6,238,WSW,6.1,3.8,ng
670787ef2e464133fcc09262,-239440,Nouna,Boucle du Mouhoun,Burkina Faso,,burkina-faso/boucle-du-mouhoun/nouna,7,0,Sunny,40.1,104.2,14.0,8.7,4,1,2025-04-02 14:30,1743604200,0.0,0.0,29.65,1004,40.1,104.2,9.7,10,6,98,E,12.2,7.6,bf
670787ea2e464133fcc08f9b,-214312,Maiduguri,Borno,Nigeria,,nigeria/borno/maiduguri,8,1,Sunny,39.1,102.3,15.7,9.8,8,1,2025-04-02 15:30,1743604200,0.0,0.0,29.66,1004,39.4,103.0,4.7,10,6,45,NE,13.7,8.5,ng
66ded087934726e744d92efc,11619,Riyadh,Ar Riyad,Saudi Arabia,35.2,saudi-arabia/ar-riyad/riyadh,9,0,Sunny,38.9,102.0,15.3,9.5,7,1,2025-04-02 16:30,1743600600,0.0,0.0,29.88,1012,39.3,102.7,1.8,10,6,134,SE,13.3,8.3,sa
66ded0ea934726e744d9ee48,12669,Unayzah,Al Qasim,Saudi Arabia,25.0,saudi-arabia/al-qasim/unayzah,10,0,Sunny,38.9,102.0,19.0,11.8,8,1,2025-04-02 17:30,1743604200,0.0,0.0,29.85,1011,39.3,102.7,0.5,10,6,225,SW,15.1,9.4,sa
66ded089934726e744d931d6,12674,Al Hufuf,Ash Sharqiyah,Saudi Arabia,15.0,saudi-arabia/ash-sharqiyah/al-hufuf,11,0,Sunny,38.8,101.8,15.2,9.4,8,1,2025-04-02 17:30,1743604200,0.0,0.0,29.8,1009,39.2,102.6,0.3,10,6,50,NE,11.2,6.9,sa
66ded087934726e744d92f01,12668,Buraydah,Al Qasim,Saudi Arabia,20.6,saudi-arabia/al-qasim/buraydah,12,25,Partly cloudy,38.8,101.8,24.8,15.4,9,1,2025-04-02 16:30,1743600600,0.0,0.0,29.85,1011,39.2,102.6,1.8,10,6,230,SW,21.6,13.4,sa
670787f32e464133fcc0955c,-340786,Kaolack,Kaolack,Senegal,,senegal/kaolack/kaolack,13,0,Sunny,37.5,99.5,17.0,10.6,13,1,2025-04-02 14:30,1743604200,0.0,0.0,29.71,1006,38.3,101.0,9.9,10,6,14,NNE,14.8,9.2,sn
670788602e464133fcc131a0,-37039,Ziguinchor,Ziguinchor,Senegal,,senegal/ziguinchor/ziguinchor,14,0,Sunny,37.3,99.2,9.9,6.2,33,1,2025-04-02 14:30,1743604200,0.0,0.0,29.74,1007,38.2,100.8,9.5,10,6,54,NE,8.6,5.4,sn
