_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
670787c22e464133fcc06922,VIR13754,Mancheral,Telangana,India,,india/telangana/mancheral,1,4,Sunny,42.9,109.3,7.1,4.4,12,1,2025-04-06 13:00,1743924600,0,0,29.7,1006,42.0,107.5,8.4,10,6,281,WNW,6.1,3.8,in
670787c22e464133fcc0691e,VIR13604,Mahesana,Gujarat,India,,india/gujarat/mahesana,2,0,Sunny,43.0,109.4,27.8,17.2,7,1,2025-04-06 13:00,1743924600,0,0,29.74,1007,42.0,107.6,9.7,10,6,276,W,24.1,15.0,in
670788622e464133fcc1365a,PLLODA00030674,Phalodi,Rajasthan,India,,india/rajasthan/phalodi,3,4,Sunny,42.6,108.7,21.1,13.1,6,1,2025-04-06 13:15,1743925500,0,0,29.67,1005,41.8,107.2,9.3,10,6,268,W,18.4,11.4,in
670787c22e464133fcc0692f,VIR14301,Meghraj,Gujarat,India,,india/gujarat/meghraj,4,0,Sunny,42.1,107.8,25.3,15.7,6,1,2025-04-06 13:00,1743924600,0,0,29.73,1007,41.5,106.6,9.7,10,6,274,W,22.0,13.6,in
670787ce2e464133fcc07214,VIR26069,Yellandu,Telangana,India,,india/telangana/yellandu,5,9,Sunny,42.0,107.6,10.8,6.7,16,1,2025-04-06 13:00,1743924600,0,0,29.72,1006,41.4,106.5,8.2,10,6,329,NNW,3.6,2.2,in
670787ba2e464133fcc05d72,VIR2486,Bikaner,Rajasthan,India,,india/rajasthan/bikaner,6,0,Sunny,42.0,107.7,17.4,10.8,6,1,2025-04-06 13:00,1743924600,0,0,29.66,1005,41.4,106.5,9.2,10,6,267,W,15.1,9.4,in
670787c12e464133fcc0663e,VIR11283,Khedbrahma,Gujarat,India,,india/gujarat/khedbrahma,7,0,Sunny,42.1,107.7,25.3,15.7,7,1,2025-04-06 13:00,1743924600,0,0,29.73,1007,41.4,106.5,9.7,10,6,282,WNW,22.0,13.6,in
670787bf2e464133fcc06336,VIR8103,Godhra,Gujarat,India,,india/gujarat/godhra,8,0,Sunny,42.1,107.8,19.5,12.1,7,1,2025-04-06 13:00,1743924600,0,0,29.74,1007,41.4,106.6,9.7,10,6,288,WNW,16.9,10.5,in
670787c12e464133fcc0664c,VIR11810,Kottagudem,Telangana,India,,india/telangana/kottagudem,9,10,Sunny,41.8,107.3,5.4,3.4,16,1,2025-04-06 13:00,1743924600,0,0,29.71,1006,41.3,106.3,8.4,10,6,346,NNW,4.7,2.9,in
670787c62e464133fcc06e73,VIR17333,Palwancha,Telangana,India,,india/telangana/palwancha,10,10,Sunny,41.8,107.3,5.4,3.4,16,1,2025-04-06 13:00,1743924600,0,0,29.71,1006,41.3,106.3,8.4,10,6,346,NNW,4.7,2.9,in
