_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded00c934726e744d857c2,6495,Garcia,Nuevo Leon,Mexico,55.0,mexico/nuevo-leon/garcia,1,50,Partly cloudy,33.4,92.0,12.4,7.7,23,0,2025-04-03 19:15,1743729300,0.0,0.0,29.86,1011,35.0,95.0,0.0,16.0,9,85,E,10.8,6.7,mx
66ded00c934726e744d857e3,9178,Saltillo,Coahuila De Zaragoza,Mexico,100.0,mexico/coahuila-de-zaragoza/saltillo,2,50,Partly cloudy,33.2,91.7,24.4,15.2,23,0,2025-04-03 19:15,1743729300,0.0,0.0,29.86,1011,35.0,95.0,0.0,16.0,9,225,SW,21.2,13.2,mx
66ded00c934726e744d857d1,10950,Cadereyta Jimenez,Nuevo Leon,Mexico,55.0,mexico/nuevo-leon/cadereyta-jimenez,3,0,Clear,34.2,93.6,30.1,18.7,22,0,2025-04-03 19:15,1743729300,0.0,0.0,29.53,1000,34.9,94.9,0.0,10.0,6,62,ENE,22.7,14.1,mx
66decfd9934726e744d7f6e0,11908,Merida,Yucatan,Mexico,23.0,mexico/yucatan/merida,4,25,Partly cloudy,39.2,102.6,42.5,26.4,39,0,2025-04-03 19:15,1743729300,0.0,0.0,29.78,1009,34.3,93.7,0.0,11.0,6,117,ESE,30.2,18.8,mx
66ded007934726e744d84f39,9160,Piedras Negras,Coahuila De Zaragoza,Mexico,36.0,mexico/coahuila-de-zaragoza/piedras-negras,5,0,Clear,32.2,90.0,49.9,31.0,28,0,2025-04-03 20:15,1743729300,0.0,0.0,29.51,999,34.2,93.6,0.0,16.0,9,93,E,23.8,14.8,mx
66ded007934726e744d84f3a,223,Eagle Pass,Texas,United States,19.5,united-states/texas/eagle-pass,6,0,Clear,32.2,90.0,49.9,31.0,28,0,2025-04-03 20:15,1743729300,0.0,0.0,29.51,999,34.2,93.6,0.0,16.0,9,93,E,23.8,14.8,us
66ded09f934726e744d95b1d,9163,Poza Rica De Hidalgo,Veracruz,Mexico,823.0,mexico/veracruz/poza-rica-de-hidalgo,7,0,Clear,35.1,95.2,11.2,7.0,39,0,2025-04-03 19:30,1743730200,0.0,0.0,29.6,1002,34.0,93.2,0.0,6.4,3,61,ENE,7.6,4.7,mx
66ded00c934726e744d85804,199,Laredo,Texas,United States,27.666666666666668,united-states/texas/laredo,8,0,Clear,31.9,89.4,36.1,22.4,41,0,2025-04-03 20:15,1743729300,0.0,0.0,29.52,1000,33.9,93.0,0.0,14.0,8,101,ESE,19.8,12.3,us
66ded007934726e744d84f20,6497,Ciudad Apodaca,Nuevo Leon,Mexico,52.0,mexico/nuevo-leon/ciudad-apodaca,9,0,Clear,31.6,88.8,19.5,12.1,20,0,2025-04-03 19:15,1743729300,0.0,0.0,29.56,1001,33.1,91.6,0.0,10.0,6,83,E,16.9,10.5,mx
66decf97934726e744d789ee,3152,Noumea,Province Sud,New Caledonia,13.428571428571429,new-caledonia/province-sud/noumea,10,25,Partly cloudy,44.1,111.3,15.3,9.5,56,1,2025-04-04 13:15,1743732900,0.0,0.01,29.85,1011,33.1,91.6,9.6,10.0,6,201,SSW,13.3,8.3,nc
