_id,uid,city,state,country,aqi,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,1,3,Sunny,38.1,100.5,9.5,5.9,5,1,2025-04-01 11:00,1743485400,0,0,29.79,1009,38.7,101.7,8.4,10,6,357,N,8.3,5.1,in
66decfa5934726e744d7a177,11288,Cuttack,Odisha,India,87.0,2,2,Sunny,38.2,100.8,10.8,6.7,21,1,2025-04-01 10:45,1743484500,0,0,29.82,1010,38.6,101.4,8.4,10,6,89,E,3.6,2.2,in
670787bf2e464133fcc06359,VIR10352,Jalgaon,Maharashtra,India,,3,5,Sunny,37.6,99.6,8.7,5.4,14,1,2025-04-01 11:00,1743485400,0,0,29.77,1008,38.4,101.1,6.6,10,6,97,E,7.6,4.7,in
670787c62e464133fcc06ea1,VIR18914,Raipur,Chhattisgarh,India,,4,2,Sunny,37.5,99.5,4.6,2.8,5,1,2025-04-01 11:00,1743485400,0,0,29.81,1009,38.3,101.0,9.1,10,6,323,NW,4.0,2.5,in
670788582e464133fcc122d8,-251308,Li District,Lamphun,Thailand,,5,13,Sunny,40.5,104.9,6.2,3.9,30,1,2025-04-01 12:30,1743485400,0,0,29.82,1010,38.2,100.8,10.3,10,6,126,SE,5.4,3.4,th
670787c72e464133fcc06eff,VIR19012,Raurkela,Odisha,India,,6,0,Sunny,37.3,99.1,5.0,3.1,10,1,2025-04-01 11:00,1743485400,0,0,29.8,1009,38.2,100.7,10.1,10,6,52,NE,4.3,2.7,in
670787ba2e464133fcc05d66,VIR2422,Bhilai,Chhattisgarh,India,,7,2,Sunny,37.1,98.9,6.2,3.9,5,1,2025-04-01 11:00,1743485400,0,0,29.81,1009,38.1,100.5,9.1,10,6,327,NNW,5.4,3.4,in
670787c12e464133fcc06639,VIR11260,Khambhat,Gujarat,India,,8,3,Sunny,36.9,98.5,14.1,8.7,5,1,2025-04-01 11:00,1743485400,0,0,29.8,1009,37.9,100.2,8.2,10,6,337,NNW,12.2,7.6,in
6707882c2e464133fcc0d94c,-92785,Wiang Kaen,Chiang Rai,Thailand,,9,46,Partly Cloudy,39.1,102.4,8.7,5.4,28,1,2025-04-01 12:30,1743485400,0,0,29.78,1009,37.8,100.1,8.5,10,6,237,WSW,7.6,4.7,th
670787c22e464133fcc0691e,VIR13604,Mahesana,Gujarat,India,,10,5,Sunny,36.8,98.2,7.9,4.9,4,1,2025-04-01 11:00,1743485400,0,0,29.82,1010,37.8,100.0,9.3,10,6,22,NNE,6.8,4.3,in
