_id,uid,city,state,country,aqi,slug,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66decf7b934726e744d754dc,13844,Ouagadougou,Centre,Burkina Faso,53.5,burkina-faso/centre/ouagadougou,1,0,Sunny,43.5,110.2,4.6,2.8,16,1,2025-04-06 13:15,1743945300,0,0,29.77,1008,42.3,108.1,11.4,10,6,67,ENE,4.0,2.5,bf
66decfd6934726e744d7f0e1,12433,Jodhpur,Rajasthan,India,130.0,india/rajasthan/jodhpur,2,0,Sunny,42.2,107.9,27.6,17.2,6,1,2025-04-06 17:45,1743941700,0,0,29.62,1003,41.5,106.7,0.7,10,6,223,SW,22.3,13.9,in
66f39f668d1ca34b5384346b,12823,Vadodara,Gujarat,India,99.0,india/gujarat/vadodara,3,0,Sunny,42.1,107.9,22.9,14.2,8,1,2025-04-06 18:00,1743942600,0,0,29.68,1005,41.5,106.6,0.0,10,6,292,WNW,19.8,12.3,in
670787be2e464133fcc0605f,VIR5834,Dholka,Gujarat,India,,india/gujarat/dholka,4,0,Sunny,42.0,107.7,31.0,19.3,9,1,2025-04-06 18:00,1743942600,0,0,29.68,1005,41.4,106.5,0.0,6,3,311,NW,18.4,11.4,in
670788092e464133fcc0ace6,-339925,Matam,Matam,Senegal,,senegal/matam/matam,5,0,Sunny,41.9,107.4,28.6,17.8,23,1,2025-04-06 12:30,1743942600,0,0,29.8,1009,41.3,106.3,11.0,10,6,66,ENE,24.8,15.4,sn
66decf98934726e744d78cc1,11854,Gandhinagar,Gujarat,India,109.0,india/gujarat/gandhinagar,6,0,Sunny,41.4,106.6,31.5,19.6,9,1,2025-04-06 17:45,1743941700,0,0,29.68,1005,41.0,105.8,0.7,6,3,283,WNW,25.9,16.1,in
66decfd3934726e744d7eb13,8192,Ahmedabad,Gujarat,India,133.55555555555554,india/gujarat/ahmedabad,7,0,Sunny,41.4,106.6,29.3,18.2,9,1,2025-04-06 17:45,1743941700,0,0,29.68,1005,41.0,105.8,0.7,6,3,277,W,24.1,15.0,in
66decf7a934726e744d751e7,12880,N Djamena,N Djamena,Chad,194.5,chad/n-djamena/n-djamena,8,0,Sunny,41.4,106.6,15.7,9.8,6,1,2025-04-06 14:15,1743945300,0,0,29.71,1006,41.0,105.8,8.8,7,4,57,ENE,13.7,8.5,td
66decf97934726e744d789c4,11285,Kota,Rajasthan,India,139.0,india/rajasthan/kota,9,0,Sunny,40.8,105.4,17.1,10.6,7,1,2025-04-06 17:45,1743941700,0,0,29.64,1004,40.6,105.0,0.5,10,6,336,NNW,14.4,8.9,in
670787bf2e464133fcc06357,VIR10341,Jaisalmer,Rajasthan,India,,india/rajasthan/jaisalmer,10,0,Sunny,40.3,104.6,12.2,7.6,7,1,2025-04-06 18:00,1743942600,0,0,29.62,1003,40.3,104.5,0.1,10,6,263,W,7.6,4.7,in
670787ea2e464133fcc08f9b,-214312,Maiduguri,Borno,Nigeria,,nigeria/borno/maiduguri,11,0,Sunny,40.2,104.3,19.9,12.3,6,1,2025-04-06 13:30,1743942600,0,0,29.7,1006,40.2,104.3,12.2,10,6,65,ENE,17.3,10.7,ng
670787ef2e464133fcc09262,-239440,Nouna,Boucle du Mouhoun,Burkina Faso,,burkina-faso/boucle-du-mouhoun/nouna,12,0,Sunny,40.2,104.4,7.9,4.9,13,1,2025-04-06 12:30,1743942600,0,0,29.75,1007,40.2,104.4,12.2,10,6,125,SE,6.8,4.3,bf
66decfa5934726e744d7a159,12444,Nagpur,Maharashtra,India,158.0,india/maharashtra/nagpur,13,0,Mist,40.1,104.1,11.6,7.2,9,1,2025-04-06 17:45,1743941700,0,0,29.68,1005,40.1,104.2,0.3,5,3,265,W,9.4,5.8,in
66decfd0934726e744d7e538,11269,Bathinda,Punjab,India,196.0,india/punjab/bathinda,14,0,Sunny,40.1,104.2,13.1,8.2,9,1,2025-04-06 17:45,1743941700,0,0,29.59,1002,40.1,104.2,0.5,10,6,290,WNW,10.8,6.7,in
670787e12e464133fcc0869b,PLLODA000068,Diffa,Diffa,Niger,,niger/diffa/diffa,15,0,Sunny,39.9,103.8,22.8,14.2,6,1,2025-04-06 13:30,1743942600,0,0,29.7,1006,40.0,104.0,11.1,10,6,83,E,19.8,12.3,ne
66decf95934726e744d786ff,11843,Ankleshwar,Gujarat,India,162.0,india/gujarat/ankleshwar,16,0,Sunny,40.0,103.9,26.3,16.3,9,1,2025-04-06 17:45,1743941700,0,0,29.7,1006,40.0,104.1,0.7,10,6,292,WNW,21.6,13.4,in
66decfd0934726e744d7e53a,11866,Alwar,Rajasthan,India,155.0,india/rajasthan/alwar,17,0,Sunny,39.7,103.5,21.1,13.1,8,1,2025-04-06 17:45,1743941700,0,0,29.62,1003,39.9,103.8,0.4,10,6,317,NW,18.0,11.2,in
66decf97934726e744d789e5,13689,Vrindavan,Uttar Pradesh,India,164.0,india/uttar-pradesh/vrindavan,18,0,Sunny,39.7,103.5,12.0,7.5,8,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.9,103.8,0.4,10,6,317,NW,9.4,5.8,in
66decfb3934726e744d7b028,13875,Durg,Chhattisgarh,India,85.0,india/chhattisgarh/durg,19,0,Sunny,39.6,103.2,7.2,4.5,7,1,2025-04-06 17:45,1743941700,0,0,29.63,1003,39.8,103.6,0.2,10,6,319,NW,5.8,3.6,in
66decfb6934726e744d7b32c,9147,Chandrapur,Maharashtra,India,121.0,india/maharashtra/chandrapur,20,0,Sunny,39.6,103.3,13.7,8.5,8,1,2025-04-06 17:45,1743941700,0,0,29.66,1004,39.8,103.6,0.3,10,6,1,N,11.2,6.9,in
66decfb2934726e744d7ad20,13742,Bilaspur,Chhattisgarh,India,92.0,india/chhattisgarh/bilaspur,21,0,Sunny,39.6,103.3,10.8,6.7,7,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.8,103.6,0.2,10,6,216,SW,3.6,2.2,in
66decf95934726e744d786e4,11855,Hisar,Haryana,India,88.0,india/haryana/hisar,22,0,Sunny,39.6,103.3,15.8,9.8,9,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.8,103.6,0.5,10,6,283,WNW,13.0,8.1,in
66decfd0934726e744d7e533,11842,Fatehabad,Haryana,India,33.0,india/haryana/fatehabad,23,0,Sunny,39.6,103.3,11.4,7.1,9,1,2025-04-06 17:45,1743941700,0,0,29.6,1002,39.8,103.6,0.5,10,6,283,WNW,9.4,5.8,in
66decf98934726e744d78ce6,8186,Agra,Uttar Pradesh,India,187.5,india/uttar-pradesh/agra,24,0,Sunny,39.5,103.2,16.6,10.3,8,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.7,103.5,0.4,10,6,321,NW,13.0,8.1,in
66decfd0934726e744d7e53b,11849,Bhiwani,Haryana,India,170.0,india/haryana/bhiwani,25,0,Sunny,39.3,102.7,19.0,11.8,9,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.6,103.2,0.5,10,6,304,NW,15.1,9.4,in
66decfd6934726e744d7f0e3,12741,Sasroli,Haryana,India,183.0,india/haryana/sasroli,26,0,Sunny,39.3,102.7,19.0,11.8,9,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.6,103.2,0.5,10,6,304,NW,15.1,9.4,in
66decfce934726e744d7e230,12922,Charkhi Dadri,Haryana,India,58.0,india/haryana/charkhi-dadri,27,0,Sunny,39.4,102.9,18.8,11.7,9,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.6,103.3,0.5,10,6,303,WNW,15.1,9.4,in
66decf97934726e744d789e4,11846,Narnaul,Haryana,India,166.0,india/haryana/narnaul,28,0,Sunny,39.2,102.5,18.1,11.3,8,1,2025-04-06 17:45,1743941700,0,0,29.62,1003,39.5,103.1,0.5,10,6,317,NW,14.8,9.2,in
66decf95934726e744d786e8,11311,Ajmer,Rajasthan,India,71.0,india/rajasthan/ajmer,29,0,Sunny,39.1,102.3,19.0,11.8,7,1,2025-04-06 17:45,1743941700,0,0,29.66,1004,39.4,103.0,0.6,10,6,261,W,16.6,10.3,in
670787f32e464133fcc0955c,-340786,Kaolack,Kaolack,Senegal,,senegal/kaolack/kaolack,30,0,Sunny,39.0,102.3,30.2,18.8,20,1,2025-04-06 12:30,1743942600,0,0,29.85,1011,39.4,102.9,10.6,10,6,44,NE,26.3,16.3,sn
66decfce934726e744d7e232,14151,Firozabad,Uttar Pradesh,India,155.0,india/uttar-pradesh/firozabad,31,0,Sunny,39.0,102.2,17.5,10.9,7,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.4,102.9,0.4,10,6,331,NNW,13.3,8.3,in
670788602e464133fcc131b5,-351016,Birnin Kebbi,Kebbi,Nigeria,,nigeria/kebbi/birnin-kebbi,32,0,Sunny,38.9,102.0,16.2,10.0,6,1,2025-04-06 13:30,1743942600,0,0,29.74,1007,39.3,102.8,11.6,10,6,176,S,14.0,8.7,ng
66decfeb934726e744d81a40,11858,Kaithal,Haryana,India,166.0,india/haryana/kaithal,33,0,Sunny,38.9,102.0,17.0,10.5,9,1,2025-04-06 17:45,1743941700,0,0,29.6,1003,39.3,102.7,0.4,10,6,306,NW,13.7,8.5,in
66decf7e934726e744d75aa1,12770,Iranshahr,Sistan Va Baluchestan,Iran,32.0,iran/sistan-va-baluchestan/iranshahr,34,0,Sunny,38.9,102.0,18.2,11.3,12,1,2025-04-06 16:45,1743945300,0,0,29.85,1011,39.3,102.7,0.6,10,6,282,WNW,15.8,9.8,ir
670787c12e464133fcc0663e,VIR11283,Khedbrahma,Gujarat,India,,india/gujarat/khedbrahma,35,0,Sunny,39.0,102.1,34.0,21.1,8,1,2025-04-06 18:00,1743942600,0,0,29.68,1005,39.3,102.8,0.0,10,6,279,W,22.7,14.1,in
66decf95934726e744d786e5,11304,Jaipur,Rajasthan,India,153.0,india/rajasthan/jaipur,36,0,Sunny,38.8,101.8,21.1,13.1,12,1,2025-04-06 17:45,1743941700,0,0,29.71,1006,39.2,102.6,0.5,6,3,297,WNW,16.6,10.3,in
66decfa9934726e744d7a75e,13877,Jhansi,Uttar Pradesh,India,143.0,india/uttar-pradesh/jhansi,37,0,Sunny,38.8,101.8,26.1,16.2,8,1,2025-04-06 17:45,1743941700,0,0,29.63,1004,39.2,102.6,0.4,10,6,336,NNW,19.8,12.3,in
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,india/gujarat/nandod,38,0,Sunny,38.8,101.9,27.4,17.0,8,1,2025-04-06 18:00,1743942600,0,0,29.7,1006,39.2,102.6,0.0,10,6,268,W,18.7,11.6,in
66decfa0934726e744d79b76,14134,Moradabad,Uttar Pradesh,India,152.57142857142858,india/uttar-pradesh/moradabad,39,0,Sunny,38.7,101.7,13.0,8.1,6,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.2,102.5,0.3,10,6,290,WNW,11.2,6.9,in
66decfd1934726e744d7e823,11318,Hapur,Uttar Pradesh,India,210.0,india/uttar-pradesh/hapur,40,0,Sunny,38.7,101.7,15.2,9.4,7,1,2025-04-06 17:45,1743941700,0,0,29.61,1003,39.2,102.5,0.4,10,6,287,WNW,11.9,7.4,in
66decfd9934726e744d7f6ce,11857,Karnal,Haryana,India,186.0,india/haryana/karnal,41,0,Sunny,38.7,101.6,15.8,9.8,8,1,2025-04-06 17:45,1743941700,0,0,29.6,1003,39.2,102.5,0.4,10,6,315,NW,12.6,7.8,in
66decfcd934726e744d7df5b,11851,Kurukshetra,Haryana,India,171.0,india/haryana/kurukshetra,42,0,Sunny,38.6,101.4,14.9,9.3,8,1,2025-04-06 17:45,1743941700,0,0,29.6,1003,39.1,102.3,0.4,10,6,321,NW,11.9,7.4,in
