_id,uid,city,state,country,aqi,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66decfb1934726e744d7aa4d,13730,Gorakhpur,Uttar Pradesh,India,111.0,1,13,Sunny,40.1,104.2,17.3,10.7,4,1,2025-04-02 10:45,1743570900,0,0,29.7,1006,39.9,103.8,6.0,10,6,265,W,15.1,9.4,in
66ded004934726e744d8492a,13696,Sasaram,Bihar,India,155.0,2,4,Sunny,40.0,104.0,5.8,3.6,4,1,2025-04-02 10:45,1743570900,0,0,29.74,1007,39.8,103.6,7.1,10,6,301,WNW,5.0,3.1,in
66ded002934726e744d84668,13878,Bisikala,Bihar,India,155.0,3,11,Sunny,39.2,102.6,11.5,7.2,4,1,2025-04-02 10:45,1743570900,0,0,29.72,1007,39.3,102.7,6.9,10,6,258,WSW,10.1,6.3,in
66decf9a934726e744d78fba,6436,Geraldton,Western Australia,Australia,18.0,4,0,Sunny,38.8,101.8,21.1,13.1,14,1,2025-04-02 13:15,1743570900,0,0,29.8,1009,39.2,102.6,8.8,10,6,77,ENE,18.4,11.4,au
66decf9d934726e744d795ba,13743,Bihar Sharif,Bihar,India,166.0,5,6,Sunny,39.1,102.4,13.7,8.5,4,1,2025-04-02 10:45,1743570900,0,0,29.72,1007,39.2,102.6,7.7,10,6,271,W,11.9,7.4,in
66decfa0934726e744d79b6f,13690,Varanasi,Uttar Pradesh,India,89.25,6,36,Sunny,39.0,102.2,7.6,4.7,4,1,2025-04-02 10:45,1743570900,0,0,29.74,1007,39.1,102.4,6.6,10,6,267,W,6.5,4.0,in
670787ba2e464133fcc05d54,VIR1799,Barddhaman,West Bengal,India,,7,2,Sunny,37.8,100.0,9.9,6.2,18,1,2025-04-02 11:00,1743571800,0,0,29.81,1009,38.5,101.4,8.8,10,6,234,SW,8.6,5.4,in
66decfb6934726e744d7b32d,11292,Dhanbad,Jharkhand,India,84.0,8,3,Sunny,37.9,100.2,7.6,4.7,7,1,2025-04-02 10:45,1743570900,0,0,29.74,1007,38.5,101.3,8.2,10,6,261,W,6.5,4.0,in
670787ba2e464133fcc05d7d,VIR4179,Chakradharpur,Jharkhand,India,,9,10,Sunny,37.7,99.8,5.4,3.4,12,1,2025-04-02 11:00,1743571800,0,0,29.82,1010,38.4,101.2,9.4,10,6,68,ENE,4.7,2.9,in
670787c22e464133fcc0691e,VIR13604,Mahesana,Gujarat,India,,10,0,Sunny,37.6,99.6,9.9,6.2,5,1,2025-04-02 11:00,1743571800,0,0,29.8,1009,38.4,101.1,8.9,10,6,20,NNE,8.6,5.4,in
670787ba2e464133fcc05d4f,VIR1746,Bankura,West Bengal,India,,11,2,Sunny,37.7,99.8,3.7,2.3,16,1,2025-04-02 11:00,1743571800,0,0,29.81,1009,38.4,101.2,8.6,10,6,286,WNW,3.6,2.2,in
670787c72e464133fcc06eff,VIR19012,Raurkela,Odisha,India,,12,12,Sunny,37.5,99.6,3.7,2.3,18,1,2025-04-02 11:00,1743571800,0,0,29.81,1010,38.3,101.0,9.2,10,6,144,SE,3.6,2.2,in
670787c22e464133fcc06940,VIR15555,Nandod,Gujarat,India,,13,0,Sunny,37.5,99.5,17.8,11.1,17,1,2025-04-02 11:00,1743571800,0,0,29.79,1009,38.3,101.0,7.8,10,6,179,S,15.5,9.6,in
670788282e464133fcc0d354,-250249,Phan District,Chiang Rai,Thailand,,14,46,Partly Cloudy,39.4,102.8,3.7,2.3,26,1,2025-04-02 12:30,1743571800,0,0,29.83,1010,38.3,100.9,8.9,10,6,167,SSE,3.6,2.2,th
66decf9d934726e744d795a8,11271,Asansol,West Bengal,India,203.0,15,1,Sunny,38.0,100.4,8.3,5.1,14,1,2025-04-02 10:45,1743570900,0,0,29.74,1007,38.2,100.8,8.3,10,6,228,SW,7.2,4.5,in
66decfa5934726e744d7a177,11288,Talcher,Odisha,India,87.0,16,3,Sunny,38.8,101.8,4.0,2.5,24,1,2025-04-02 10:45,1743570900,0,0,29.78,1009,38.1,100.6,8.1,10,6,120,ESE,3.6,2.2,in
66decfb3934726e744d7b01a,13699,Prayagraj,Uttar Pradesh,India,91.33333333333333,17,41,Partly Cloudy,37.5,99.5,10.4,6.5,4,1,2025-04-02 10:45,1743570900,0,0,29.74,1007,38.1,100.6,6.2,10,6,287,WNW,9.0,5.6,in
66ded002934726e744d8465b,13705,Munger,Bihar,India,188.0,18,10,Sunny,37.5,99.5,12.6,7.8,4,1,2025-04-02 10:45,1743570900,0,0,29.72,1007,38.1,100.6,8.0,10,6,303,WNW,10.8,6.7,in
670787bf2e464133fcc06360,VIR10381,Jamuria,West Bengal,India,,19,14,Sunny,37.2,98.9,10.8,6.7,14,1,2025-04-02 11:00,1743571800,0,0,29.81,1009,38.1,100.5,9.4,10,6,255,WSW,3.6,2.2,in
670787c12e464133fcc06650,VIR11981,Kulti,West Bengal,India,,20,21,Sunny,37.0,98.7,5.0,3.1,10,1,2025-04-02 11:00,1743571800,0,0,29.81,1010,38.0,100.4,9.4,10,6,7,N,4.3,2.7,in
66decf9c934726e744d7929a,13809,Bhagalpur,Bihar,India,189.0,21,10,Sunny,37.4,99.3,13.0,8.1,4,1,2025-04-02 10:45,1743570900,0,0,29.72,1007,38.0,100.4,8.0,10,6,313,NW,11.2,6.9,in
670787c22e464133fcc06946,VIR15660,Nabadwip,West Bengal,India,,22,4,Sunny,37.0,98.5,10.8,6.7,18,1,2025-04-02 11:00,1743571800,0,0,29.81,1009,37.9,100.3,9.1,10,6,215,SW,9.4,5.8,in
670787ba2e464133fcc05d66,VIR2422,Bhilai,Chhattisgarh,India,,23,100,Overcast,36.8,98.2,14.9,9.3,7,1,2025-04-02 11:00,1743571800,0,0,29.81,1010,37.8,100.0,7.3,10,6,67,ENE,13.0,8.1,in
66ded002934726e744d84666,13703,Muzaffarpur,Bihar,India,155.66666666666666,24,18,Sunny,37.2,99.0,8.6,5.4,4,1,2025-04-02 10:45,1743570900,0,0,29.72,1007,37.8,100.0,7.1,10,6,246,WSW,7.6,4.7,in
670787c62e464133fcc06ea1,VIR18914,Raipur,Chhattisgarh,India,,25,100,Overcast,36.8,98.3,15.7,9.8,7,1,2025-04-02 11:00,1743571800,0,0,29.81,1010,37.8,100.1,7.4,10,6,67,ENE,13.7,8.5,in
670787ba2e464133fcc05a77,VIR509,Allahabad,Uttar Pradesh,India,,26,8,Sunny,36.6,98.0,15.3,9.5,4,1,2025-04-02 11:00,1743571800,0,0,29.84,1011,37.7,99.8,8.4,10,6,329,NNW,13.3,8.3,in
670787c12e464133fcc0664e,VIR11902,Krishnanagar,West Bengal,India,,27,4,Sunny,36.6,97.9,9.9,6.2,19,1,2025-04-02 11:00,1743571800,0,0,29.81,1009,37.7,99.8,9.1,10,6,201,SSW,8.6,5.4,in
66ded001934726e744d84362,9148,Durgapur,West Bengal,India,116.0,28,3,Sunny,37.8,100.0,14.0,8.7,20,1,2025-04-02 10:45,1743570900,0,0,29.74,1007,37.7,99.9,7.8,10,6,216,SW,12.2,7.6,in
66decfb2934726e744d7ad20,13742,Bilaspur,Chhattisgarh,India,92.0,29,5,Sunny,36.6,98.0,12.9,8.0,6,1,2025-04-02 10:45,1743570900,0,0,29.84,1010,37.7,99.8,6.5,10,6,67,ENE,11.2,6.9,in
670787bf2e464133fcc06336,VIR8103,Godhra,Gujarat,India,,30,0,Sunny,36.6,97.8,16.6,10.3,15,1,2025-04-02 11:00,1743571800,0,0,29.8,1009,37.6,99.8,8.3,10,6,197,SSW,14.4,8.9,in
670787ba2e464133fcc05a7a,VIR628,Amalapuram,Andhra Pradesh,India,,31,20,Sunny,39.5,103.2,5.8,3.6,30,1,2025-04-02 11:00,1743571800,0,0,29.84,1010,37.6,99.7,11.5,10,6,173,S,5.0,3.1,in
670787c72e464133fcc06f10,VIR21080,Shantipur,West Bengal,India,,32,4,Sunny,36.5,97.8,9.9,6.2,19,1,2025-04-02 11:00,1743571800,0,0,29.81,1009,37.6,99.7,9.1,10,6,201,SSW,8.6,5.4,in
670787c22e464133fcc0692d,VIR14285,Medinipur,West Bengal,India,,33,1,Sunny,37.6,99.7,8.7,5.4,24,1,2025-04-02 11:00,1743571800,0,0,29.82,1010,37.6,99.7,9.4,10,6,222,SW,7.6,4.7,in
670787be2e464133fcc06064,VIR6107,Draksharama,Andhra Pradesh,India,,34,20,Sunny,39.5,103.2,5.8,3.6,30,1,2025-04-02 11:00,1743571800,0,0,29.84,1010,37.6,99.7,11.5,10,6,173,S,5.0,3.1,in
