_id,uid,city,state,country,aqi,rank,cloud,condition_text,feelslike_c,feelslike_f,gust_kph,gust_mph,humidity,is_day,last_updated,last_updated_epoch,precip_in,precip_mm,pressure_in,pressure_mb,temp_c,temp_f,uv,vis_km,vis_miles,wind_degree,wind_dir,wind_kph,wind_mph,country_code
66ded0e4934726e744d9e29b,13814,Buxar,Bihar,India,241.0,1,13,Sunny,44.7,112.5,18.0,11.2,4,1,2025-04-02 13:00,1743579000,0,0,29.64,1004,43.1,109.6,6.5,10,6,279,W,15.8,9.8,in
66decfb1934726e744d7aa4d,13730,Gorakhpur,Uttar Pradesh,India,111.0,2,11,Sunny,44.0,111.2,24.5,15.2,4,1,2025-04-02 12:45,1743578100,0,0,29.66,1005,42.7,108.9,7.8,10,6,274,W,21.2,13.2,in
66ded004934726e744d8492a,13696,Sasaram,Bihar,India,155.0,3,4,Sunny,44.0,111.2,8.6,5.4,4,1,2025-04-02 12:45,1743578100,0,0,29.69,1006,42.6,108.7,8.0,10,6,320,NW,7.6,4.7,in
66ded0f1934726e744d9fcf9,14137,Begusarai,Bihar,India,262.0,4,9,Sunny,43.9,111.0,19.4,12.1,3,1,2025-04-02 13:00,1743579000,0,0,29.64,1004,42.6,108.7,6.3,10,6,297,WNW,16.9,10.5,in
66ded002934726e744d84668,13878,Bisikala,Bihar,India,155.0,5,13,Sunny,43.7,110.7,15.8,9.8,4,1,2025-04-02 12:45,1743578100,0,0,29.68,1005,42.5,108.5,8.2,10,6,283,WNW,13.7,8.5,in
670787c22e464133fcc06931,VIR14735,Mirzapur,Uttar Pradesh,India,,6,26,Partly Cloudy,43.3,109.9,14.8,9.2,4,1,2025-04-02 13:00,1743579000,0,0,29.67,1005,42.2,108.0,6.6,10,6,312,NW,13.0,8.1,in
66decfa0934726e744d79b6f,13690,Varanasi,Uttar Pradesh,India,89.25,7,35,Sunny,43.3,109.9,13.0,8.1,4,1,2025-04-02 12:45,1743578100,0,0,29.69,1006,42.2,108.0,7.1,10,6,284,WNW,11.2,6.9,in
670787be2e464133fcc06070,VIR7658,Faizabad,Uttar Pradesh,India,,8,13,Sunny,43.2,109.8,23.0,14.3,4,1,2025-04-02 13:00,1743579000,0,0,29.66,1004,42.1,107.8,6.6,10,6,277,W,19.8,12.3,in
670787e12e464133fcc086b5,PLLODX000001,Fyzabad,Uttar Pradesh,India,,9,22,Sunny,43.1,109.6,23.8,14.8,4,1,2025-04-02 13:00,1743579000,0,0,29.65,1004,42.1,107.8,6.3,10,6,278,W,20.5,12.8,in
670787bf2e464133fcc06351,VIR10037,English Bazar,West Bengal,India,,10,5,Sunny,42.7,108.9,15.8,9.8,8,1,2025-04-02 13:00,1743579000,0,0,29.64,1004,41.8,107.2,6.4,10,6,262,W,13.7,8.5,in
670787ba2e464133fcc05a89,VIR1533,Bahraich,Uttar Pradesh,India,,11,2,Sunny,42.4,108.3,23.4,14.5,3,1,2025-04-02 13:00,1743579000,0,0,29.65,1004,41.7,107.1,6.0,10,6,285,WNW,20.2,12.5,in
670787c22e464133fcc0691c,VIR13598,Mahadipur,West Bengal,India,,12,5,Sunny,42.6,108.7,15.8,9.8,8,1,2025-04-02 13:30,1743579000,0,0,29.64,1004,41.7,107.1,6.4,10,6,263,W,14.0,8.7,in
670787c72e464133fcc06ef9,VIR18923,Rajmahal,West Bengal,India,,13,5,Sunny,42.6,108.7,15.8,9.8,8,1,2025-04-02 13:00,1743579000,0,0,29.64,1004,41.7,107.1,6.4,10,6,263,W,14.0,8.7,in
670787c12e464133fcc06650,VIR11981,Kulti,West Bengal,India,,14,5,Sunny,42.4,108.3,8.6,5.4,5,1,2025-04-02 13:00,1743579000,0,0,29.67,1005,41.6,106.9,7.0,10,6,247,WSW,7.6,4.7,in
670787ba2e464133fcc05a88,VIR1526,Baharampur,West Bengal,India,,15,3,Sunny,42.3,108.1,15.5,9.6,12,1,2025-04-02 13:00,1743579000,0,0,29.66,1004,41.6,106.9,6.9,10,6,221,SW,13.3,8.3,in
